stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.785,-6.328,-1.278,-1.476,-0.705,1.325,0.461,0.018,0.155,965667628.967,0.124
norefined,2,-0.549,-6.283,-1.709,-1.442,-0.668,1.319,0.404,-0.019,0.157,739630421.395,0.087
norefined,3,-0.823,-6.168,-2.092,-1.351,-0.635,1.298,0.376,0.047,0.165,649383596.950,0.133
norefined,4,-0.472,-6.138,-2.372,-1.231,-0.616,1.150,0.390,0.134,0.104,640673568.206,0.077
norefined,5,-0.964,-6.087,-2.394,-1.225,-0.632,1.110,0.387,0.169,0.062,615067124.724,0.158
norefined,6,-0.527,-6.096,-2.557,-1.122,-0.623,0.991,0.394,0.245,0.023,599584628.507,0.086
norefined,7,-1.020,-6.049,-2.546,-1.135,-0.646,0.953,0.388,0.261,-0.024,597085726.161,0.169
norefined,8,-0.562,-6.073,-2.674,-1.030,-0.629,0.866,0.391,0.328,-0.025,581282134.608,0.093
norefined,9,-1.054,-6.031,-2.638,-1.060,-0.660,0.838,0.381,0.323,-0.072,587921534.471,0.175
norefined,10,-0.588,-6.063,-2.748,-0.954,-0.637,0.772,0.382,0.382,-0.050,572282730.819,0.097
refined,11,-0.588,-6.063,-2.748,-0.954,-0.637,0.772,0.382,0.382,-0.050,572282730.819,0.097
refined,12,-0.632,-2.462,-1.460,0.444,-0.385,-0.677,-0.297,-0.633,0.549,568904026.704,0.257
refined,13,-0.647,-3.646,-1.854,-0.039,-0.535,-0.048,-0.077,-0.103,0.251,493449976.977,0.177
refined,14,-0.634,-3.767,-1.924,-0.130,-0.538,-0.037,-0.025,-0.073,0.276,490900799.979,0.168
refined,15,-0.640,-3.828,-1.953,-0.144,-0.542,-0.067,-0.020,-0.090,0.291,490742460.249,0.167
refined,16,-0.643,-3.852,-1.964,-0.148,-0.544,-0.086,-0.019,-0.099,0.299,490713155.870,0.167
refined,17,-0.645,-3.863,-1.969,-0.150,-0.545,-0.094,-0.018,-0.103,0.303,490707498.563,0.167
refined,18,-0.645,-3.868,-1.971,-0.150,-0.546,-0.098,-0.018,-0.105,0.304,490706421.033,0.167
refined,19,-0.646,-3.870,-1.972,-0.151,-0.546,-0.099,-0.018,-0.106,0.305,490706217.377,0.167
refined,20,-0.646,-3.871,-1.973,-0.151,-0.546,-0.100,-0.018,-0.106,0.305,490706179.017,0.167
