stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.915,"[-1.458, -0.373]",0.543,-2.814,0.006
norefined,c,-5.999,"[-9.411, -2.587]",3.412,-2.933,0.005
norefined,s,-2.888,"[-4.318, -1.459]",1.430,-3.370,0.001
norefined,k0,-0.944,"[-1.832, -0.057]",0.887,-1.775,0.081
norefined,k1,-0.452,"[-1.206, 0.303]",0.754,-0.999,0.322
norefined,k2,0.806,"[-0.266, 1.879]",1.073,1.254,0.214
norefined,k3,0.502,"[-0.536, 1.539]",1.037,0.806,0.423
norefined,k4,0.534,"[-0.435, 1.504]",0.969,0.920,0.361
norefined,k5,-0.028,"[-0.93, 0.873]",0.901,-0.052,0.958
refined,tt,-0.799,"[-1.252, -0.345]",0.453,-2.939,0.005
refined,c,-5.500,"[-8.482, -2.517]",2.982,-3.076,0.003
refined,s,-2.758,"[-3.985, -1.53]",1.227,-3.748,0.000
refined,k0,-0.421,"[-1.137, 0.296]",0.717,-0.979,0.331
refined,k1,-0.255,"[-0.949, 0.44]",0.694,-0.612,0.543
refined,k2,0.087,"[-0.829, 1.002]",0.916,0.158,0.875
refined,k3,0.352,"[-0.524, 1.227]",0.876,0.670,0.505
refined,k4,0.246,"[-0.53, 1.022]",0.776,0.529,0.598
refined,k5,0.110,"[-0.698, 0.919]",0.809,0.227,0.821
