attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.586,"[-0.835, -0.337]",0.249,-3.921,0.000,4.186,ngd,59,278318979.963,0.177,-1.000,0.414,0,0,fn
c,-5.223,"[-7.307, -3.138]",2.085,-4.174,0.000,4.186,ngd,59,278318979.963,0.177,-6.000,0.777,0,0,fn
s,-2.615,"[-3.592, -1.637]",0.978,-4.457,0.000,4.186,ngd,59,278318979.963,0.177,-3.000,0.385,0,0,fn
vot,0.112,,,,,4.186,ngd,59,278318979.963,0.177,0.167,-0.054,0,0,fn
tt,-2.452,"[-6.459, 1.556]",4.008,-1.019,0.312,4.493,lm,59,2500115944.772,0.530,-1.000,-1.452,1,0,fn
c,-4.815,"[-12.971, 3.341]",8.156,-0.984,0.329,4.493,lm,59,2500115944.772,0.530,-6.000,1.185,1,0,fn
s,-1.956,"[-5.848, 1.935]",3.891,-0.838,0.405,4.493,lm,59,2500115944.772,0.530,-3.000,1.044,1,0,fn
vot,0.509,,,,,4.493,lm,59,2500115944.772,0.530,0.167,0.342,0,0,fn
tt,-1.191,"[-1.567, -0.816]",0.376,-5.280,0.000,8.709,ngd+lm,59,147683610.363,0.129,-1.000,-0.191,0,0,fn
c,-7.517,"[-9.842, -5.192]",2.325,-5.387,0.000,8.709,ngd+lm,59,147683610.363,0.129,-6.000,-1.517,0,0,fn
s,-3.788,"[-4.925, -2.651]",1.137,-5.551,0.000,8.709,ngd+lm,59,147683610.363,0.129,-3.000,-0.788,0,0,fn
vot,0.158,,,,,8.709,ngd+lm,59,147683610.363,0.129,0.167,-0.008,0,0,fn
