stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,112.079,2.023,0.000,76,0,9,3191697530.627,198792305.024
refined,170.776,2.023,0.000,76,0,9,3191697530.627,133320206.168
