stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.993,-7.731,-2.265,0.558,-1.115,-0.225,-1.368,0.467,1.863,1258588575.861,0.128
norefined,2,-1.329,-7.697,-2.433,0.409,-1.018,-0.199,-1.334,0.443,1.590,982678015.751,0.173
norefined,3,-1.402,-7.693,-2.629,0.239,-0.912,-0.212,-1.275,0.306,1.211,751460864.059,0.182
norefined,4,-1.279,-7.695,-2.842,0.099,-0.799,-0.250,-1.192,0.176,0.849,550546036.060,0.166
norefined,5,-1.119,-7.684,-3.047,-0.021,-0.664,-0.262,-1.082,0.084,0.490,405597505.830,0.146
norefined,6,-1.383,-7.610,-3.215,-0.100,-0.518,-0.241,-0.961,0.054,0.169,363487287.792,0.182
norefined,7,-0.919,-7.644,-3.323,-0.130,-0.442,-0.246,-0.916,0.053,0.053,396037765.331,0.120
norefined,8,-1.412,-7.582,-3.326,-0.141,-0.406,-0.234,-0.905,0.051,0.007,345330386.940,0.186
norefined,9,-0.931,-7.627,-3.407,-0.157,-0.344,-0.237,-0.875,0.057,-0.067,372133215.386,0.122
norefined,10,-1.425,-7.565,-3.405,-0.160,-0.310,-0.229,-0.864,0.065,-0.093,335486798.598,0.188
refined,11,-1.425,-7.565,-3.405,-0.160,-0.310,-0.229,-0.864,0.065,-0.093,335486798.598,0.188
refined,12,-0.332,-2.731,-1.792,0.380,1.088,-0.243,-0.018,0.349,-0.147,564777671.563,0.121
refined,13,-0.406,-2.272,-1.340,-0.255,0.662,-0.010,0.042,0.114,0.153,269623395.153,0.179
refined,14,-0.486,-2.694,-1.604,-0.237,0.761,-0.098,0.003,0.149,0.145,256636097.696,0.180
refined,15,-0.593,-3.356,-1.956,-0.189,0.772,-0.096,-0.009,0.179,0.098,241515936.219,0.177
refined,16,-0.732,-4.288,-2.390,-0.111,0.699,-0.034,-0.042,0.219,0.031,226219052.663,0.171
refined,17,-0.840,-5.075,-2.716,-0.059,0.600,0.009,-0.101,0.242,-0.022,220083185.784,0.166
refined,18,-0.875,-5.342,-2.820,-0.059,0.568,-0.005,-0.146,0.244,-0.047,219379890.023,0.164
refined,19,-0.880,-5.383,-2.839,-0.062,0.566,-0.012,-0.159,0.244,-0.054,219350546.721,0.164
refined,20,-0.882,-5.392,-2.843,-0.062,0.565,-0.012,-0.160,0.245,-0.055,219349774.726,0.163
