stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,67.049,2.023,0.000,76,0,9,4220214935.235,421744743.053
refined,77.316,2.023,0.000,76,0,9,4220214935.235,370660012.707
