stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,42.731,2.023,0.000,76,0,9,2261168510.925,335486798.600
refined,69.297,2.023,0.000,76,0,9,2261168510.925,219349774.727
