attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.846,"[-1.231, -0.462]",0.385,-3.666,0.000,58.587,ngd,17,201910602.119,0.144,-1.000,0.154,0,0,fn
c,-5.099,"[-7.336, -2.862]",2.237,-3.798,0.000,58.587,ngd,17,201910602.119,0.144,-6.000,0.901,0,0,fn
s,-2.744,"[-3.934, -1.553]",1.190,-3.840,0.000,58.587,ngd,17,201910602.119,0.144,-3.000,0.256,0,0,fn
vot,0.166,,,,,58.587,ngd,17,201910602.119,0.144,0.167,-0.001,0,0,fn
tt,-1.912,"[-3.154, -0.671]",1.242,-2.566,0.012,70.933,lm,17,202852111.381,0.145,-1.000,-0.912,0,0,fn
c,-10.325,"[-16.596, -4.055]",6.271,-2.743,0.008,70.933,lm,17,202852111.381,0.145,-6.000,-4.325,0,0,fn
s,-5.402,"[-8.861, -1.943]",3.459,-2.602,0.011,70.933,lm,17,202852111.381,0.145,-3.000,-2.402,0,0,fn
vot,0.185,,,,,70.933,lm,17,202852111.381,0.145,0.167,0.019,0,0,fn
tt,-1.238,"[-1.936, -0.54]",0.698,-2.956,0.004,125.567,ngd+lm,17,200957133.364,0.144,-1.000,-0.238,0,0,fn
c,-7.051,"[-10.835, -3.268]",3.784,-3.105,0.003,125.567,ngd+lm,17,200957133.364,0.144,-6.000,-1.051,0,0,fn
s,-3.878,"[-5.998, -1.758]",2.120,-3.048,0.003,125.567,ngd+lm,17,200957133.364,0.144,-3.000,-0.878,0,0,fn
vot,0.176,,,,,125.567,ngd+lm,17,200957133.364,0.144,0.167,0.009,0,0,fn
