stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.178,"[-2.168, -0.188]",0.990,-1.984,0.051
norefined,c,-5.860,"[-10.698, -1.022]",4.838,-2.020,0.047
norefined,s,-3.089,"[-5.85, -0.328]",2.761,-1.866,0.066
norefined,k0,-1.541,"[-3.503, 0.421]",1.962,-1.310,0.195
norefined,k1,0.684,"[-1.057, 2.425]",1.741,0.655,0.515
norefined,k2,1.252,"[-0.529, 3.032]",1.781,1.172,0.245
norefined,k3,-1.390,"[-3.394, 0.614]",2.004,-1.157,0.251
norefined,k4,-0.625,"[-1.858, 0.609]",1.234,-0.844,0.401
norefined,k5,-0.448,"[-1.796, 0.899]",1.347,-0.555,0.581
refined,tt,-3.917,"[-10.606, 2.773]",6.689,-0.977,0.332
refined,c,-25.464,"[-68.712, 17.783]",43.248,-0.982,0.330
refined,s,-11.203,"[-29.434, 7.028]",18.231,-1.025,0.309
refined,k0,-1.688,"[-6.109, 2.733]",4.421,-0.637,0.526
refined,k1,2.631,"[-2.848, 8.111]",5.479,0.801,0.426
refined,k2,1.509,"[-2.469, 5.488]",3.979,0.633,0.529
refined,k3,-2.358,"[-6.774, 2.058]",4.416,-0.891,0.376
refined,k4,0.348,"[-1.63, 2.326]",1.978,0.293,0.770
refined,k5,-0.313,"[-3.525, 2.898]",3.212,-0.163,0.871
