stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.116,-5.548,-3.113,-1.979,0.870,1.936,-1.294,-0.043,0.142,1123927109.212,0.021
norefined,2,-0.604,-5.536,-3.131,-1.993,0.830,1.872,-1.333,-0.096,0.104,491959061.228,0.109
norefined,3,-1.087,-5.520,-3.137,-1.948,0.795,1.788,-1.340,-0.165,0.066,366069496.754,0.197
norefined,4,-0.625,-5.649,-3.153,-1.858,0.787,1.739,-1.272,-0.206,0.019,440849747.926,0.111
norefined,5,-1.110,-5.623,-3.164,-1.808,0.762,1.663,-1.275,-0.267,-0.008,346723222.174,0.197
norefined,6,-0.637,-5.735,-3.186,-1.729,0.769,1.629,-1.212,-0.287,-0.045,408297359.742,0.111
norefined,7,-1.126,-5.704,-3.195,-1.679,0.750,1.562,-1.214,-0.339,-0.064,331692864.339,0.197
norefined,8,-0.649,-5.808,-3.219,-1.604,0.766,1.536,-1.152,-0.348,-0.094,384125422.077,0.112
norefined,9,-1.139,-5.773,-3.225,-1.555,0.750,1.476,-1.154,-0.393,-0.109,319511922.623,0.197
norefined,10,-0.661,-5.872,-3.250,-1.481,0.772,1.457,-1.093,-0.395,-0.133,365257629.987,0.113
refined,11,-1.139,-5.773,-3.225,-1.555,0.750,1.476,-1.154,-0.393,-0.109,319511922.623,0.197
refined,12,-0.440,-3.245,-1.540,1.189,-0.240,-0.707,0.621,0.297,0.139,807135115.510,0.136
refined,13,-0.525,-3.258,-1.799,0.449,-0.082,-0.039,0.307,0.466,-0.185,260561943.850,0.161
refined,14,-0.648,-3.816,-2.152,0.263,0.043,0.133,0.090,0.313,-0.224,212690149.207,0.170
refined,15,-0.738,-4.262,-2.370,0.118,0.158,0.237,-0.033,0.182,-0.174,204922112.080,0.173
refined,16,-0.781,-4.499,-2.486,0.073,0.227,0.266,-0.074,0.113,-0.141,204139326.108,0.174
refined,17,-0.796,-4.585,-2.535,0.070,0.254,0.274,-0.085,0.085,-0.135,204050840.485,0.174
refined,18,-0.801,-4.614,-2.553,0.071,0.264,0.278,-0.088,0.074,-0.134,204038584.748,0.174
refined,19,-0.803,-4.624,-2.560,0.072,0.268,0.279,-0.090,0.070,-0.134,204036784.677,0.174
refined,20,-0.804,-4.628,-2.563,0.072,0.270,0.280,-0.091,0.068,-0.134,204036516.497,0.174
