stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,35.917,1.727,0.000,76,0,9,3490319370.483,599225463.784
refined,46.552,1.727,0.000,76,0,9,3490319370.483,481209382.765
