stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,94.355,1.727,0.000,0,9,3511485623.014,256790286.859,76
refined,117.815,1.727,0.000,0,9,3511485623.014,208694899.004,76
