stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.706,-5.146,-2.668,-0.402,-0.435,1.275,-0.866,1.300,0.395,209600830.645,1584,0,0,0.137
norefined,2,-1.131,-5.148,-2.615,-0.468,-0.516,1.157,-0.956,1.154,0.287,113484733.395,1584,0,0,0.220
norefined,3,-0.670,-5.289,-2.581,-0.475,-0.516,1.105,-0.981,1.078,0.204,130824159.688,1584,0,0,0.127
norefined,4,-1.119,-5.275,-2.535,-0.529,-0.585,0.999,-1.056,0.957,0.122,97808345.051,1584,0,0,0.212
norefined,5,-0.632,-5.378,-2.546,-0.506,-0.554,0.994,-1.041,0.965,0.108,112943792.626,1584,0,0,0.118
norefined,6,-1.102,-5.354,-2.509,-0.552,-0.614,0.909,-1.096,0.874,0.051,92879444.025,1584,0,0,0.206
norefined,7,-0.615,-5.442,-2.545,-0.519,-0.578,0.912,-1.070,0.909,0.059,106321500.156,1584,0,0,0.113
norefined,8,-1.094,-5.414,-2.511,-0.559,-0.632,0.839,-1.114,0.835,0.015,90736442.981,1584,0,0,0.202
norefined,9,-0.609,-5.494,-2.559,-0.521,-0.594,0.845,-1.084,0.882,0.033,102815056.055,1584,0,0,0.111
norefined,10,-1.092,-5.465,-2.525,-0.559,-0.645,0.781,-1.120,0.819,-0.004,89401484.231,1584,0,0,0.200
refined,11,-1.092,-5.465,-2.525,-0.559,-0.645,0.781,-1.120,0.819,-0.004,89401484.231,1584,0,0,0.200
refined,12,-0.778,-5.662,-2.335,0.267,0.729,-1.051,0.089,0.361,0.195,55759194.736,1584,0,0,0.137
refined,13,-0.843,-5.629,-2.244,0.117,0.611,-0.853,-0.338,0.781,0.010,38879706.266,1584,0,0,0.150
refined,14,-0.959,-6.382,-2.621,0.165,0.667,-0.909,-0.209,0.764,-0.046,38327018.345,1584,0,0,0.150
refined,15,-0.938,-6.216,-2.511,0.146,0.634,-0.873,-0.290,0.793,-0.007,38303284.754,1584,0,0,0.151
refined,16,-0.957,-6.360,-2.594,0.163,0.651,-0.894,-0.241,0.776,-0.027,38294566.088,1584,0,0,0.151
refined,17,-0.946,-6.273,-2.543,0.152,0.640,-0.881,-0.273,0.787,-0.013,38291686.579,1584,0,0,0.151
refined,18,-0.953,-6.331,-2.577,0.159,0.647,-0.890,-0.252,0.780,-0.022,38290324.332,1584,0,0,0.151
refined,19,-0.948,-6.294,-2.555,0.155,0.643,-0.885,-0.265,0.785,-0.016,38289803.745,1584,0,0,0.151
refined,20,-0.952,-6.318,-2.569,0.157,0.646,-0.888,-0.257,0.782,-0.020,38289574.401,1584,0,0,0.151
