stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.092,"[-1.701, -0.483]",0.609,-3.047,0.005
norefined,c,-5.465,"[-8.58, -2.349]",3.115,-2.981,0.006
norefined,s,-2.525,"[-4.33, -0.72]",1.805,-2.376,0.024
norefined,k0,-0.559,"[-1.822, 0.705]",1.264,-0.751,0.459
norefined,k1,-0.645,"[-2.338, 1.049]",1.694,-0.647,0.523
norefined,k2,0.781,"[-0.776, 2.339]",1.557,0.853,0.401
norefined,k3,-1.120,"[-2.493, 0.252]",1.372,-1.387,0.176
norefined,k4,0.819,"[-0.34, 1.978]",1.159,1.201,0.240
norefined,k5,-0.004,"[-1.086, 1.077]",1.082,-0.007,0.994
refined,tt,-0.952,"[-1.311, -0.592]",0.360,-4.498,0.000
refined,c,-6.318,"[-8.942, -3.695]",2.624,-4.092,0.000
refined,s,-2.569,"[-3.878, -1.26]",1.309,-3.334,0.002
refined,k0,0.157,"[-0.548, 0.863]",0.706,0.379,0.707
refined,k1,0.646,"[-0.26, 1.552]",0.906,1.211,0.236
refined,k2,-0.888,"[-1.68, -0.096]",0.792,-1.906,0.067
refined,k3,-0.257,"[-1.112, 0.599]",0.855,-0.510,0.614
refined,k4,0.782,"[0.241, 1.323]",0.541,2.457,0.020
refined,k5,-0.020,"[-0.769, 0.729]",0.749,-0.045,0.964
