stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,73.240,2.023,0.000,0,9,4176680076.721,385364650.039,76
refined,90.938,2.023,0.000,0,9,4176680076.721,316043449.158,76
