attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.407,"[-1.859, -0.955]",0.452,-5.188,0.000,4.968,ngd,76,278169326.857,0.176,-1.000,-0.407,0,0,fn
c,-6.939,"[-9.281, -4.598]",2.342,-4.937,0.000,4.968,ngd,76,278169326.857,0.176,-6.000,-0.939,0,0,fn
s,-3.746,"[-5.0, -2.492]",1.254,-4.976,0.000,4.968,ngd,76,278169326.857,0.176,-3.000,-0.746,0,0,fn
vot,0.203,,,,,4.968,ngd,76,278169326.857,0.176,0.167,0.036,0,0,fn
tt,0.034,"[-0.252, 0.32]",0.286,0.198,0.843,5.341,lm,76,1597048505.435,0.421,-1.000,1.034,1,0,fn
c,-6.548,"[-13.618, 0.522]",7.070,-1.543,0.127,5.341,lm,76,1597048505.435,0.421,-6.000,-0.548,1,0,fn
s,-4.500,"[-9.193, 0.193]",4.693,-1.598,0.114,5.341,lm,76,1597048505.435,0.421,-3.000,-1.500,1,0,fn
vot,-0.005,,,,,5.341,lm,76,1597048505.435,0.421,0.167,-0.172,0,0,fn
tt,-1.109,"[-1.431, -0.788]",0.321,-5.756,0.000,10.450,ngd+lm,76,237693822.157,0.162,-1.000,-0.109,0,0,fn
c,-6.603,"[-8.652, -4.555]",2.048,-5.371,0.000,10.450,ngd+lm,76,237693822.157,0.162,-6.000,-0.603,0,0,fn
s,-3.407,"[-4.479, -2.335]",1.072,-5.295,0.000,10.450,ngd+lm,76,237693822.157,0.162,-3.000,-0.407,0,0,fn
vot,0.168,,,,,10.450,ngd+lm,76,237693822.157,0.162,0.167,0.001,0,0,fn
