stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,26.552,1.727,0.000,76,0,9,3070495656.918,672359492.361
refined,26.552,1.727,0.000,76,0,9,3070495656.918,672359492.361
