stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.382,-5.243,-3.954,0.472,1.277,0.562,1.163,0.198,-1.340,5130151405.923,-0.073
norefined,2,-0.094,-5.268,-3.987,0.426,1.200,0.515,1.094,0.145,-1.406,2584875197.722,0.018
norefined,3,-0.577,-5.286,-3.970,0.385,1.133,0.475,1.034,0.113,-1.462,1313190904.809,0.109
norefined,4,-1.048,-5.300,-3.886,0.317,1.057,0.456,0.964,0.070,-1.523,526609815.478,0.198
norefined,5,-1.312,-5.417,-3.736,0.155,0.866,0.314,0.763,-0.060,-1.585,578961825.496,0.242
norefined,6,-0.829,-5.477,-3.830,0.155,0.835,0.274,0.738,-0.071,-1.559,489081210.618,0.151
norefined,7,-1.302,-5.482,-3.730,0.090,0.776,0.245,0.666,-0.108,-1.587,535372470.731,0.238
norefined,8,-0.818,-5.537,-3.824,0.095,0.750,0.208,0.644,-0.116,-1.559,454467472.032,0.148
norefined,9,-1.301,-5.531,-3.735,0.044,0.708,0.190,0.589,-0.141,-1.573,509354856.076,0.235
norefined,10,-0.816,-5.584,-3.831,0.051,0.686,0.155,0.569,-0.148,-1.545,432738378.754,0.146
refined,11,-0.816,-5.584,-3.831,0.051,0.686,0.155,0.569,-0.148,-1.545,432738378.754,0.146
refined,12,-0.662,-3.276,-1.454,0.225,-0.516,-0.455,-0.217,0.086,0.582,387265291.434,0.202
refined,13,-0.668,-4.082,-2.067,-0.226,-0.294,0.016,-0.088,0.073,0.170,124475208.098,0.164
refined,14,-0.859,-5.174,-2.668,-0.102,-0.140,-0.034,-0.055,0.018,0.084,114545910.611,0.166
refined,15,-0.950,-5.629,-2.977,0.029,-0.051,-0.075,0.008,-0.145,0.055,112954962.062,0.169
refined,16,-0.999,-5.876,-3.138,0.103,-0.016,-0.091,0.037,-0.236,0.053,112668279.038,0.170
refined,17,-1.020,-5.986,-3.207,0.134,-0.001,-0.099,0.049,-0.271,0.052,112622575.404,0.170
refined,18,-1.028,-6.030,-3.234,0.146,0.006,-0.102,0.054,-0.284,0.051,112615878.275,0.170
refined,19,-1.031,-6.046,-3.244,0.151,0.008,-0.103,0.056,-0.289,0.051,112614933.549,0.171
refined,20,-1.032,-6.053,-3.248,0.153,0.009,-0.104,0.056,-0.291,0.051,112614802.289,0.171
