stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,34.897,2.023,0.000,76,0,9,2476509833.792,435414373.601
refined,113.676,2.023,0.000,76,0,9,2476509833.792,152213951.497
