attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.386,"[-2.342, -0.431]",0.955,-2.420,0.018,8.724,ngd,56,451554890.852,0.215,-1.000,-0.386,0,0,fn
c,-6.608,"[-11.005, -2.212]",4.397,-2.507,0.015,8.724,ngd,56,451554890.852,0.215,-6.000,-0.608,0,0,fn
s,-2.746,"[-4.612, -0.879]",1.866,-2.454,0.017,8.724,ngd,56,451554890.852,0.215,-3.000,0.254,0,0,fn
k0,1.123,"[-0.322, 2.568]",1.445,1.296,0.199,8.724,ngd,56,451554890.852,0.215,0.000,1.123,0,0,fp
k1,-0.430,"[-1.487, 0.626]",1.057,-0.679,0.499,8.724,ngd,56,451554890.852,0.215,0.000,-0.430,0,0,fp
k2,-0.773,"[-1.849, 0.304]",1.076,-1.197,0.235,8.724,ngd,56,451554890.852,0.215,0.000,-0.773,0,0,fp
k3,0.486,"[-0.428, 1.401]",0.915,0.887,0.378,8.724,ngd,56,451554890.852,0.215,0.000,0.486,0,0,fp
k4,-0.025,"[-0.52, 0.469]",0.494,-0.086,0.932,8.724,ngd,56,451554890.852,0.215,0.000,-0.025,0,0,fp
k5,1.195,"[0.007, 2.382]",1.187,1.678,0.098,8.724,ngd,56,451554890.852,0.215,0.000,1.195,0,1,fp
vot,0.210,,,,,8.724,ngd,56,451554890.852,0.215,0.167,0.043,0,0,fn
tt,21355.868,"[-3.729243453076296e+37, 3.729243453076296e+37]",37292434530762961283185789269503377408.000,0.000,1.000,9.054,lm,56,7406079246.097,0.869,-1.000,21356.868,1,0,fn
c,654.172,"[-1.4324624671411634e+37, 1.4324624671411634e+37]",14324624671411634108529622117295063040.000,0.000,1.000,9.054,lm,56,7406079246.097,0.869,-6.000,660.172,1,0,fn
s,-20431.144,"[-20431.144, -20431.144]",0.000,-299343424173743884620810041697099995781948042669110642823504527820109615887067568913531596461888571915534981031476068352.000,0.000,9.054,lm,56,7406079246.097,0.869,-3.000,-20428.144,0,0,fn
k0,-30352.478,"[-9.29767021802991e+36, 9.29767021802991e+36]",9297670218029910129351261069867220992.000,-0.000,1.000,9.054,lm,56,7406079246.097,0.869,0.000,-30352.478,0,0,fp
k1,-17756.776,"[-1.4271044191612453e+36, 1.4271044191612453e+36]",1427104419161245285446250635160715264.000,-0.000,1.000,9.054,lm,56,7406079246.097,0.869,0.000,-17756.776,0,0,fp
k2,-22750.435,"[-1.7202887626115908e+37, 1.7202887626115908e+37]",17202887626115908149821325666427076608.000,-0.000,1.000,9.054,lm,56,7406079246.097,0.869,0.000,-22750.435,0,0,fp
k3,-11070.688,"[-1.1677420920166393e+37, 1.1677420920166393e+37]",11677420920166393362923300352621019136.000,-0.000,1.000,9.054,lm,56,7406079246.097,0.869,0.000,-11070.688,0,0,fp
k4,-21861.895,"[-3.03844642371847e+36, 3.03844642371847e+36]",3038446423718470238215493074569658368.000,-0.000,1.000,9.054,lm,56,7406079246.097,0.869,0.000,-21861.895,0,0,fp
k5,6593.238,"[-1.3224634770478994e+37, 1.3224634770478994e+37]",13224634770478994005191234331061780480.000,0.000,1.000,9.054,lm,56,7406079246.097,0.869,0.000,6593.238,0,0,fp
vot,32.646,,,,,9.054,lm,56,7406079246.097,0.869,0.167,32.479,0,0,fn
tt,-1.386,"[-2.342, -0.431]",0.955,-2.420,0.018,17.619,ngd+lm,56,451554890.852,0.215,-1.000,-0.386,0,0,fn
c,-6.608,"[-11.005, -2.212]",4.397,-2.507,0.015,17.619,ngd+lm,56,451554890.852,0.215,-6.000,-0.608,0,0,fn
s,-2.746,"[-4.612, -0.879]",1.866,-2.454,0.017,17.619,ngd+lm,56,451554890.852,0.215,-3.000,0.254,0,0,fn
k0,1.123,"[-0.322, 2.568]",1.445,1.296,0.199,17.619,ngd+lm,56,451554890.852,0.215,0.000,1.123,0,0,fp
k1,-0.430,"[-1.487, 0.626]",1.057,-0.679,0.499,17.619,ngd+lm,56,451554890.852,0.215,0.000,-0.430,0,0,fp
k2,-0.773,"[-1.849, 0.304]",1.076,-1.197,0.235,17.619,ngd+lm,56,451554890.852,0.215,0.000,-0.773,0,0,fp
k3,0.486,"[-0.428, 1.401]",0.915,0.887,0.378,17.619,ngd+lm,56,451554890.852,0.215,0.000,0.486,0,0,fp
k4,-0.025,"[-0.52, 0.469]",0.494,-0.086,0.932,17.619,ngd+lm,56,451554890.852,0.215,0.000,-0.025,0,0,fp
k5,1.195,"[0.007, 2.382]",1.187,1.678,0.098,17.619,ngd+lm,56,451554890.852,0.215,0.000,1.195,0,1,fp
vot,0.210,,,,,17.619,ngd+lm,56,451554890.852,0.215,0.167,0.043,0,0,fn
