attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.849,"[-1.174, -0.524]",0.325,-4.355,0.000,5.714,ngd,18,210640552.270,0.148,-1.000,0.151,0,0,fn
c,-6.802,"[-9.377, -4.226]",2.575,-4.400,0.000,5.714,ngd,18,210640552.270,0.148,-6.000,-0.802,0,0,fn
s,-2.914,"[-3.912, -1.916]",0.998,-4.864,0.000,5.714,ngd,18,210640552.270,0.148,-3.000,0.086,0,0,fn
vot,0.125,,,,,5.714,ngd,18,210640552.270,0.148,0.167,-0.042,0,0,fn
tt,-0.736,"[-0.961, -0.511]",0.225,-5.448,0.000,6.004,lm,18,168118851.111,0.132,-1.000,0.264,0,0,fn
c,-4.519,"[-5.864, -3.175]",1.344,-5.601,0.000,6.004,lm,18,168118851.111,0.132,-6.000,1.481,0,0,fn
s,-2.428,"[-3.137, -1.718]",0.709,-5.702,0.000,6.004,lm,18,168118851.111,0.132,-3.000,0.572,0,0,fn
vot,0.163,,,,,6.004,lm,18,168118851.111,0.132,0.167,-0.004,0,0,fn
tt,-0.736,"[-0.961, -0.511]",0.225,-5.448,0.000,11.859,ngd+lm,18,168118851.121,0.132,-1.000,0.264,0,0,fn
c,-4.519,"[-5.864, -3.175]",1.344,-5.601,0.000,11.859,ngd+lm,18,168118851.121,0.132,-6.000,1.481,0,0,fn
s,-2.428,"[-3.137, -1.718]",0.709,-5.702,0.000,11.859,ngd+lm,18,168118851.121,0.132,-3.000,0.572,0,0,fn
vot,0.163,,,,,11.859,ngd+lm,18,168118851.121,0.132,0.167,-0.004,0,0,fn
