attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.922,"[-1.839, -0.005]",0.917,-1.821,0.099,96,0.250,7579786.957,0.060,-1.000,0.078,0,0,fn
c,-5.672,"[-9.654, -1.691]",3.981,-2.582,0.027,96,0.250,7579786.957,0.060,-6.000,0.328,0,0,fn
s,-2.784,"[-5.034, -0.534]",2.250,-2.243,0.049,96,0.250,7579786.957,0.060,-3.000,0.216,0,0,fn
k0,0.042,"[-1.186, 1.27]",1.228,0.061,0.952,96,0.250,7579786.957,0.060,0.000,0.042,0,0,fp
k1,-1.210,"[-2.435, 0.015]",1.225,-1.790,0.104,96,0.250,7579786.957,0.060,0.000,-1.210,0,0,fp
k2,0.813,"[-0.233, 1.859]",1.046,1.409,0.189,96,0.250,7579786.957,0.060,0.000,0.813,0,0,fp
k3,-0.923,"[-1.954, 0.109]",1.032,-1.621,0.136,96,0.250,7579786.957,0.060,0.000,-0.923,0,0,fp
k4,0.422,"[-0.696, 1.541]",1.118,0.685,0.509,96,0.250,7579786.957,0.060,0.000,0.422,0,0,fp
k5,0.755,"[-0.567, 2.077]",1.322,1.035,0.325,96,0.250,7579786.957,0.060,0.000,0.755,0,0,fp
vot,0.162,,,,,96,0.250,7579786.957,0.060,0.167,-0.004,0,0,fn
tt,-1.564,"[-2.446, -0.682]",0.882,-3.012,0.005,96,0.500,31889982.556,0.081,-1.000,-0.564,0,0,fn
c,-7.339,"[-11.38, -3.298]",4.041,-3.086,0.004,96,0.500,31889982.556,0.081,-6.000,-1.339,0,0,fn
s,-3.939,"[-6.193, -1.685]",2.254,-2.970,0.006,96,0.500,31889982.556,0.081,-3.000,-0.939,0,0,fn
k0,-1.259,"[-2.777, 0.26]",1.518,-1.409,0.170,96,0.500,31889982.556,0.081,0.000,-1.259,0,0,fp
k1,1.376,"[0.095, 2.658]",1.281,1.825,0.078,96,0.500,31889982.556,0.081,0.000,1.376,0,1,fp
k2,0.978,"[-0.301, 2.257]",1.279,1.299,0.204,96,0.500,31889982.556,0.081,0.000,0.978,0,0,fp
k3,-0.107,"[-1.117, 0.903]",1.010,-0.180,0.859,96,0.500,31889982.556,0.081,0.000,-0.107,0,0,fp
k4,0.358,"[-0.591, 1.306]",0.949,0.640,0.527,96,0.500,31889982.556,0.081,0.000,0.358,0,0,fp
k5,-1.253,"[-2.503, -0.004]",1.250,-1.704,0.099,96,0.500,31889982.556,0.081,0.000,-1.253,0,1,fp
vot,0.213,,,,,96,0.500,31889982.556,0.081,0.167,0.046,0,0,fn
tt,-0.875,"[-1.265, -0.486]",0.389,-3.770,0.000,96,0.750,57555546.953,0.094,-1.000,0.125,0,0,fn
c,-4.819,"[-6.874, -2.765]",2.054,-3.935,0.000,96,0.750,57555546.953,0.094,-6.000,1.181,0,0,fn
s,-2.278,"[-3.24, -1.315]",0.962,-3.970,0.000,96,0.750,57555546.953,0.094,-3.000,0.722,0,0,fn
k0,-0.024,"[-0.611, 0.563]",0.587,-0.068,0.946,96,0.750,57555546.953,0.094,0.000,-0.024,0,0,fp
k1,0.051,"[-0.548, 0.65]",0.599,0.144,0.886,96,0.750,57555546.953,0.094,0.000,0.051,0,0,fp
k2,0.246,"[-0.344, 0.836]",0.590,0.700,0.487,96,0.750,57555546.953,0.094,0.000,0.246,0,0,fp
k3,-0.230,"[-0.71, 0.25]",0.480,-0.802,0.426,96,0.750,57555546.953,0.094,0.000,-0.230,0,0,fp
k4,0.131,"[-0.407, 0.669]",0.538,0.408,0.685,96,0.750,57555546.953,0.094,0.000,0.131,0,0,fp
k5,-0.370,"[-0.979, 0.238]",0.608,-1.022,0.312,96,0.750,57555546.953,0.094,0.000,-0.370,0,0,fp
vot,0.182,,,,,96,0.750,57555546.953,0.094,0.167,0.015,0,0,fn
