stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,34.324,2.347,0.000,19,0,9,826351493.096,25911230.833
refined,120.023,2.347,0.000,19,0,9,826351493.096,7579786.957
