stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,34.196,1.727,0.000,0,9,2851005236.869,509702400.848,76
refined,42.291,1.727,0.000,0,9,2851005236.869,426742077.329,76
