stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,28.165,1.857,0.000,0,9,678896938.174,69695525.205,38
refined,28.165,1.857,0.000,0,9,678896938.174,69695525.205,38
