stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.387,"[-2.49, -0.284]",1.103,-2.511,0.014
norefined,c,-5.691,"[-10.177, -1.204]",4.486,-2.532,0.014
norefined,s,-4.165,"[-7.54, -0.79]",3.375,-2.463,0.016
norefined,k0,-1.061,"[-2.218, 0.096]",1.157,-1.830,0.072
norefined,k1,0.481,"[-1.5, 2.462]",1.981,0.484,0.630
norefined,k2,-0.261,"[-1.234, 0.711]",0.973,-0.536,0.594
norefined,k3,0.544,"[-0.971, 2.059]",1.515,0.716,0.476
norefined,k4,-0.391,"[-1.536, 0.754]",1.145,-0.682,0.498
norefined,k5,-0.539,"[-1.483, 0.406]",0.945,-1.138,0.259
refined,tt,-1.281,"[-1.91, -0.652]",0.629,-4.067,0.000
refined,c,-7.812,"[-11.75, -3.874]",3.938,-3.959,0.000
refined,s,-3.578,"[-5.512, -1.645]",1.934,-3.694,0.000
refined,k0,0.096,"[-0.548, 0.741]",0.644,0.298,0.766
refined,k1,0.032,"[-1.047, 1.111]",1.079,0.059,0.953
refined,k2,0.106,"[-0.627, 0.839]",0.733,0.289,0.774
refined,k3,-0.402,"[-1.358, 0.553]",0.956,-0.840,0.404
refined,k4,-0.121,"[-0.954, 0.712]",0.833,-0.289,0.773
refined,k5,0.226,"[-0.386, 0.839]",0.612,0.738,0.463
