attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.402,"[-2.218, -0.586]",0.816,-2.867,0.006,8.642,ngd,20,366157089.482,0.194,-1.000,-0.402,0,0,fn
c,-6.513,"[-10.176, -2.849]",3.663,-2.965,0.004,8.642,ngd,20,366157089.482,0.194,-6.000,-0.513,0,0,fn
s,-2.812,"[-4.571, -1.053]",1.759,-2.666,0.010,8.642,ngd,20,366157089.482,0.194,-3.000,0.188,0,0,fn
k0,-0.127,"[-1.091, 0.836]",0.963,-0.221,0.826,8.642,ngd,20,366157089.482,0.194,0.000,-0.127,0,0,fp
k1,0.985,"[-0.134, 2.104]",1.119,1.469,0.147,8.642,ngd,20,366157089.482,0.194,0.000,0.985,0,0,fp
k2,-1.134,"[-2.32, 0.052]",1.186,-1.594,0.116,8.642,ngd,20,366157089.482,0.194,0.000,-1.134,0,0,fp
k3,-1.434,"[-3.024, 0.155]",1.590,-1.505,0.137,8.642,ngd,20,366157089.482,0.194,0.000,-1.434,0,0,fp
k4,1.002,"[0.117, 1.887]",0.885,1.889,0.063,8.642,ngd,20,366157089.482,0.194,0.000,1.002,0,1,fp
k5,0.828,"[-0.166, 1.822]",0.994,1.390,0.169,8.642,ngd,20,366157089.482,0.194,0.000,0.828,0,0,fp
vot,0.215,,,,,8.642,ngd,20,366157089.482,0.194,0.167,0.049,0,0,fn
tt,-0.758,"[-0.925, -0.591]",0.167,-7.561,0.000,8.940,lm,20,112027982.027,0.107,-1.000,0.242,0,0,fn
c,-4.102,"[-4.919, -3.285]",0.817,-8.375,0.000,8.940,lm,20,112027982.027,0.107,-6.000,1.898,0,0,fn
s,-1.937,"[-2.382, -1.492]",0.445,-7.262,0.000,8.940,lm,20,112027982.027,0.107,-3.000,1.063,0,0,fn
k0,-0.428,"[-0.791, -0.066]",0.362,-1.970,0.053,8.940,lm,20,112027982.027,0.107,0.000,-0.428,0,1,fp
k1,0.130,"[-0.204, 0.465]",0.334,0.650,0.518,8.940,lm,20,112027982.027,0.107,0.000,0.130,0,0,fp
k2,-0.336,"[-0.705, 0.034]",0.369,-1.515,0.134,8.940,lm,20,112027982.027,0.107,0.000,-0.336,0,0,fp
k3,0.517,"[0.246, 0.788]",0.271,3.180,0.002,8.940,lm,20,112027982.027,0.107,0.000,0.517,0,1,fp
k4,-0.060,"[-0.306, 0.187]",0.247,-0.403,0.688,8.940,lm,20,112027982.027,0.107,0.000,-0.060,0,0,fp
k5,-0.089,"[-0.37, 0.192]",0.281,-0.528,0.599,8.940,lm,20,112027982.027,0.107,0.000,-0.089,0,0,fp
vot,0.185,,,,,8.940,lm,20,112027982.027,0.107,0.167,0.018,0,0,fn
tt,-0.758,"[-0.925, -0.591]",0.167,-7.561,0.000,17.553,ngd+lm,20,112027981.925,0.107,-1.000,0.242,0,0,fn
c,-4.102,"[-4.919, -3.285]",0.817,-8.375,0.000,17.553,ngd+lm,20,112027981.925,0.107,-6.000,1.898,0,0,fn
s,-1.937,"[-2.382, -1.492]",0.445,-7.262,0.000,17.553,ngd+lm,20,112027981.925,0.107,-3.000,1.063,0,0,fn
k0,-0.428,"[-0.791, -0.066]",0.362,-1.970,0.053,17.553,ngd+lm,20,112027981.925,0.107,0.000,-0.428,0,1,fp
k1,0.130,"[-0.204, 0.465]",0.334,0.650,0.518,17.553,ngd+lm,20,112027981.925,0.107,0.000,0.130,0,0,fp
k2,-0.336,"[-0.705, 0.034]",0.369,-1.515,0.134,17.553,ngd+lm,20,112027981.925,0.107,0.000,-0.336,0,0,fp
k3,0.517,"[0.246, 0.788]",0.271,3.180,0.002,17.553,ngd+lm,20,112027981.925,0.107,0.000,0.517,0,1,fp
k4,-0.060,"[-0.306, 0.187]",0.247,-0.403,0.688,17.553,ngd+lm,20,112027981.925,0.107,0.000,-0.060,0,0,fp
k5,-0.089,"[-0.37, 0.192]",0.281,-0.528,0.599,17.553,ngd+lm,20,112027981.925,0.107,0.000,-0.089,0,0,fp
vot,0.185,,,,,17.553,ngd+lm,20,112027981.925,0.107,0.167,0.018,0,0,fn
