attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.946,"[-1.296, -0.595]",0.351,-5.383,0.000,73,0.150,89739031.797,0.095,-1.000,0.054,0,0,fn
c,-6.033,"[-8.119, -3.946]",2.086,-5.771,0.000,73,0.150,89739031.797,0.095,-6.000,-0.033,0,0,fn
s,-2.934,"[-3.97, -1.898]",1.036,-5.655,0.000,73,0.150,89739031.797,0.095,-3.000,0.066,0,0,fn
k0,-0.044,"[-0.517, 0.428]",0.473,-0.187,0.852,73,0.150,89739031.797,0.095,0.000,-0.044,0,0,fp
k1,-0.021,"[-0.359, 0.317]",0.338,-0.123,0.903,73,0.150,89739031.797,0.095,0.000,-0.021,0,0,fp
k2,-0.149,"[-0.601, 0.304]",0.452,-0.657,0.514,73,0.150,89739031.797,0.095,0.000,-0.149,0,0,fp
k3,0.325,"[-0.121, 0.771]",0.446,1.455,0.150,73,0.150,89739031.797,0.095,0.000,0.325,0,0,fp
k4,-0.092,"[-0.482, 0.298]",0.390,-0.470,0.640,73,0.150,89739031.797,0.095,0.000,-0.092,0,0,fp
k5,0.055,"[-0.368, 0.478]",0.423,0.258,0.797,73,0.150,89739031.797,0.095,0.000,0.055,0,0,fp
vot,0.157,,,,,73,0.150,89739031.797,0.095,0.167,-0.010,0,0,fn
tt,-0.895,"[-1.209, -0.581]",0.314,-5.683,0.000,73,0.200,100540117.504,0.102,-1.000,0.105,0,0,fn
c,-5.417,"[-7.237, -3.597]",1.820,-5.940,0.000,73,0.200,100540117.504,0.102,-6.000,0.583,0,0,fn
s,-2.687,"[-3.623, -1.75]",0.937,-5.725,0.000,73,0.200,100540117.504,0.102,-3.000,0.313,0,0,fn
k0,-0.019,"[-0.46, 0.421]",0.440,-0.088,0.930,73,0.200,100540117.504,0.102,0.000,-0.019,0,0,fp
k1,0.144,"[-0.18, 0.468]",0.324,0.889,0.377,73,0.200,100540117.504,0.102,0.000,0.144,0,0,fp
k2,0.286,"[-0.143, 0.715]",0.429,1.330,0.188,73,0.200,100540117.504,0.102,0.000,0.286,0,0,fp
k3,0.327,"[-0.086, 0.74]",0.413,1.582,0.118,73,0.200,100540117.504,0.102,0.000,0.327,0,0,fp
k4,-0.139,"[-0.489, 0.212]",0.351,-0.789,0.433,73,0.200,100540117.504,0.102,0.000,-0.139,0,0,fp
k5,0.131,"[-0.287, 0.549]",0.418,0.625,0.534,73,0.200,100540117.504,0.102,0.000,0.131,0,0,fp
vot,0.165,,,,,73,0.200,100540117.504,0.102,0.167,-0.001,0,0,fn
tt,-0.930,"[-1.309, -0.551]",0.379,-4.903,0.000,73,0.250,140146901.223,0.121,-1.000,0.070,0,0,fn
c,-6.134,"[-8.47, -3.798]",2.336,-5.242,0.000,73,0.250,140146901.223,0.121,-6.000,-0.134,0,0,fn
s,-3.062,"[-4.214, -1.91]",1.152,-5.306,0.000,73,0.250,140146901.223,0.121,-3.000,-0.062,0,0,fn
k0,-0.058,"[-0.699, 0.583]",0.641,-0.180,0.857,73,0.250,140146901.223,0.121,0.000,-0.058,0,0,fp
k1,0.048,"[-0.399, 0.495]",0.447,0.215,0.831,73,0.250,140146901.223,0.121,0.000,0.048,0,0,fp
k2,0.361,"[-0.194, 0.916]",0.555,1.299,0.198,73,0.250,140146901.223,0.121,0.000,0.361,0,0,fp
k3,-0.215,"[-0.734, 0.304]",0.519,-0.827,0.411,73,0.250,140146901.223,0.121,0.000,-0.215,0,0,fp
k4,0.276,"[-0.225, 0.777]",0.501,1.099,0.276,73,0.250,140146901.223,0.121,0.000,0.276,0,0,fp
k5,-0.111,"[-0.639, 0.418]",0.529,-0.419,0.677,73,0.250,140146901.223,0.121,0.000,-0.111,0,0,fp
vot,0.152,,,,,73,0.250,140146901.223,0.121,0.167,-0.015,0,0,fn
