stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,56.745,2.023,0.000,76,0,9,2644075406.882,306649554.101
refined,133.006,2.023,0.000,76,0,9,2644075406.882,140146901.223
