attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.921,"[-1.34, -0.503]",0.418,-3.672,0.000,76,0.150,211418588.082,0.144,-1.000,0.079,0,0,fn
c,-5.150,"[-7.26, -3.04]",2.110,-4.071,0.000,76,0.150,211418588.082,0.144,-6.000,0.850,0,0,fn
s,-2.588,"[-3.743, -1.433]",1.155,-3.737,0.000,76,0.150,211418588.082,0.144,-3.000,0.412,0,0,fn
k0,-0.221,"[-0.753, 0.312]",0.532,-0.691,0.492,76,0.150,211418588.082,0.144,0.000,-0.221,0,0,fp
k1,-0.224,"[-0.683, 0.235]",0.459,-0.814,0.418,76,0.150,211418588.082,0.144,0.000,-0.224,0,0,fp
k2,-0.101,"[-0.582, 0.38]",0.481,-0.351,0.727,76,0.150,211418588.082,0.144,0.000,-0.101,0,0,fp
k3,0.355,"[-0.109, 0.818]",0.464,1.276,0.206,76,0.150,211418588.082,0.144,0.000,0.355,0,0,fp
k4,-0.100,"[-0.416, 0.216]",0.316,-0.529,0.599,76,0.150,211418588.082,0.144,0.000,-0.100,0,0,fp
k5,0.094,"[-0.324, 0.511]",0.418,0.374,0.710,76,0.150,211418588.082,0.144,0.000,0.094,0,0,fp
vot,0.179,,,,,76,0.150,211418588.082,0.144,0.167,0.012,0,0,fn
tt,-1.139,"[-1.863, -0.414]",0.725,-2.622,0.011,76,0.200,375428304.100,0.200,-1.000,-0.139,0,0,fn
c,-6.089,"[-9.564, -2.613]",3.476,-2.922,0.005,76,0.200,375428304.100,0.200,-6.000,-0.089,0,0,fn
s,-3.073,"[-5.011, -1.134]",1.938,-2.644,0.010,76,0.200,375428304.100,0.200,-3.000,-0.073,0,0,fn
k0,-0.208,"[-1.013, 0.598]",0.806,-0.430,0.669,76,0.200,375428304.100,0.200,0.000,-0.208,0,0,fp
k1,0.334,"[-0.36, 1.027]",0.693,0.803,0.425,76,0.200,375428304.100,0.200,0.000,0.334,0,0,fp
k2,0.121,"[-0.576, 0.818]",0.697,0.289,0.773,76,0.200,375428304.100,0.200,0.000,0.121,0,0,fp
k3,-0.132,"[-0.728, 0.464]",0.596,-0.369,0.713,76,0.200,375428304.100,0.200,0.000,-0.132,0,0,fp
k4,0.079,"[-0.419, 0.577]",0.498,0.265,0.792,76,0.200,375428304.100,0.200,0.000,0.079,0,0,fp
k5,0.207,"[-0.421, 0.836]",0.629,0.550,0.584,76,0.200,375428304.100,0.200,0.000,0.207,0,0,fp
vot,0.187,,,,,76,0.200,375428304.100,0.200,0.167,0.020,0,0,fn
tt,-1.418,"[-2.574, -0.263]",1.156,-2.047,0.045,76,0.250,424571167.812,0.201,-1.000,-0.418,0,0,fn
c,-7.790,"[-13.385, -2.196]",5.594,-2.323,0.023,76,0.250,424571167.812,0.201,-6.000,-1.790,0,0,fn
s,-4.121,"[-7.335, -0.907]",3.214,-2.139,0.036,76,0.250,424571167.812,0.201,-3.000,-1.121,0,0,fn
k0,-0.288,"[-1.232, 0.657]",0.944,-0.508,0.613,76,0.250,424571167.812,0.201,0.000,-0.288,0,0,fp
k1,0.192,"[-0.677, 1.06]",0.869,0.368,0.714,76,0.250,424571167.812,0.201,0.000,0.192,0,0,fp
k2,0.215,"[-0.689, 1.12]",0.904,0.397,0.692,76,0.250,424571167.812,0.201,0.000,0.215,0,0,fp
k3,0.406,"[-0.458, 1.27]",0.864,0.784,0.436,76,0.250,424571167.812,0.201,0.000,0.406,0,0,fp
k4,0.432,"[-0.188, 1.053]",0.621,1.162,0.249,76,0.250,424571167.812,0.201,0.000,0.432,0,0,fp
k5,0.382,"[-0.386, 1.149]",0.767,0.830,0.410,76,0.250,424571167.812,0.201,0.000,0.382,0,0,fp
vot,0.182,,,,,76,0.250,424571167.812,0.201,0.167,0.015,0,0,fn
