stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.850,"[-1.312, -0.388]",0.462,-3.068,0.003
norefined,c,-5.184,"[-7.62, -2.747]",2.437,-3.548,0.001
norefined,s,-3.003,"[-4.57, -1.435]",1.568,-3.195,0.002
norefined,k0,-1.028,"[-1.908, -0.149]",0.879,-1.951,0.055
norefined,k1,0.051,"[-0.571, 0.673]",0.622,0.136,0.892
norefined,k2,0.582,"[-0.064, 1.228]",0.646,1.502,0.138
norefined,k3,0.195,"[-0.34, 0.731]",0.536,0.608,0.545
norefined,k4,-0.269,"[-0.662, 0.124]",0.393,-1.140,0.258
norefined,k5,0.443,"[-0.064, 0.95]",0.507,1.457,0.150
refined,tt,-0.921,"[-1.34, -0.503]",0.418,-3.672,0.000
refined,c,-5.150,"[-7.26, -3.04]",2.110,-4.071,0.000
refined,s,-2.588,"[-3.743, -1.433]",1.155,-3.737,0.000
refined,k0,-0.221,"[-0.753, 0.312]",0.532,-0.691,0.492
refined,k1,-0.224,"[-0.683, 0.235]",0.459,-0.814,0.418
refined,k2,-0.101,"[-0.582, 0.38]",0.481,-0.351,0.727
refined,k3,0.355,"[-0.109, 0.818]",0.464,1.276,0.206
refined,k4,-0.100,"[-0.416, 0.216]",0.316,-0.529,0.599
refined,k5,0.094,"[-0.324, 0.511]",0.418,0.374,0.710
