stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,66.472,2.023,0.000,0,9,4268355351.109,429882162.998,76
refined,81.316,2.023,0.000,0,9,4268355351.109,357992293.794,76
