stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,97.675,2.023,0.000,0,9,3436221889.662,243350369.921,76
refined,147.299,2.023,0.000,0,9,3436221889.662,165311290.767,76
