stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,54.176,1.765,0.000,57,0,9,2429210130.116,217711433.117
refined,185.602,1.765,0.000,57,0,9,2429210130.116,67854341.150
