stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,45.579,1.857,0.000,38,0,9,1838318344.337,121378431.965
refined,189.789,1.857,0.000,38,0,9,1838318344.337,30689694.713
