stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,65.266,2.023,0.000,0,9,2766852416.754,283285575.246,76
refined,194.000,2.023,0.000,0,9,2766852416.754,102250112.508,76
