stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.452,-5.763,-3.270,-1.725,-1.996,1.132,1.413,-1.092,1.833,853654556.804,1584,0,0,0.425
norefined,2,-2.012,-5.886,-3.426,-1.742,-1.997,1.110,1.346,-1.164,1.753,576176393.777,1584,0,0,0.342
norefined,3,-1.594,-6.019,-3.525,-1.715,-1.978,1.143,1.182,-1.242,1.639,502653096.369,1584,0,0,0.265
norefined,4,-1.596,-6.109,-3.657,-1.573,-1.756,1.041,0.922,-1.244,1.361,451206430.726,1584,0,0,0.261
norefined,5,-1.405,-6.195,-3.791,-1.441,-1.511,0.938,0.706,-1.212,1.133,389003480.855,1584,0,0,0.227
norefined,6,-1.183,-6.300,-3.850,-1.379,-1.232,0.715,0.621,-1.167,0.920,367369794.712,1584,0,0,0.188
norefined,7,-1.638,-6.292,-3.762,-1.348,-1.128,0.605,0.590,-1.116,0.833,381940913.659,1584,0,0,0.260
norefined,8,-1.159,-6.358,-3.846,-1.331,-1.067,0.612,0.527,-1.119,0.801,344054472.794,1584,0,0,0.182
norefined,9,-1.620,-6.343,-3.760,-1.298,-0.971,0.511,0.501,-1.063,0.725,361554685.088,1584,0,0,0.255
norefined,10,-1.137,-6.406,-3.842,-1.289,-0.919,0.515,0.452,-1.068,0.699,324831517.833,1584,0,0,0.177
refined,11,-1.137,-6.406,-3.842,-1.289,-0.919,0.515,0.452,-1.068,0.699,324831517.833,1584,0,0,0.177
refined,12,0.076,-0.856,0.047,1.677,-0.012,-1.186,-1.177,1.188,-1.214,5104248247.546,1584,0,0,-0.089
refined,13,-0.316,-1.200,-0.685,-0.553,-0.091,0.854,1.035,-0.543,0.115,891683267.927,1584,0,0,0.263
refined,14,-0.240,-1.395,-0.669,-0.091,-0.101,0.158,0.186,0.004,-0.249,165306114.886,1584,0,0,0.172
refined,15,-0.306,-1.817,-0.938,-0.102,-0.125,0.023,0.091,0.024,-0.249,123317697.742,1584,0,0,0.168
refined,16,-0.377,-2.253,-1.204,-0.107,-0.144,-0.104,0.014,0.042,-0.258,110292992.081,1584,0,0,0.167
refined,17,-0.441,-2.655,-1.433,-0.096,-0.153,-0.205,-0.052,0.060,-0.265,105880369.328,1584,0,0,0.166
refined,18,-0.483,-2.934,-1.585,-0.075,-0.156,-0.262,-0.098,0.069,-0.275,104628392.581,1584,0,0,0.165
refined,19,-0.508,-3.094,-1.671,-0.060,-0.156,-0.290,-0.126,0.072,-0.284,104300092.420,1584,0,0,0.164
refined,20,-0.521,-3.181,-1.718,-0.052,-0.156,-0.304,-0.142,0.073,-0.288,104215398.543,1584,0,0,0.164
