stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.973,"[-1.624, -0.322]",0.651,-2.492,0.015
norefined,c,-5.550,"[-9.381, -1.718]",3.831,-2.416,0.018
norefined,s,-3.528,"[-5.807, -1.25]",2.279,-2.583,0.012
norefined,k0,0.122,"[-0.717, 0.962]",0.839,0.243,0.808
norefined,k1,0.747,"[-0.209, 1.703]",0.956,1.303,0.197
norefined,k2,-0.721,"[-1.453, 0.01]",0.732,-1.644,0.105
norefined,k3,0.369,"[-0.407, 1.144]",0.775,0.793,0.431
norefined,k4,-0.878,"[-1.83, 0.074]",0.952,-1.538,0.129
norefined,k5,0.846,"[0.033, 1.66]",0.813,1.735,0.087
refined,tt,-0.659,"[-0.908, -0.409]",0.250,-4.403,0.000
refined,c,-3.904,"[-5.306, -2.502]",1.402,-4.644,0.000
refined,s,-2.029,"[-2.803, -1.254]",0.775,-4.367,0.000
refined,k0,0.125,"[-0.314, 0.564]",0.439,0.475,0.637
refined,k1,0.212,"[-0.221, 0.645]",0.433,0.816,0.417
refined,k2,-0.109,"[-0.469, 0.25]",0.360,-0.508,0.613
refined,k3,0.274,"[-0.142, 0.689]",0.416,1.100,0.275
refined,k4,-0.183,"[-0.567, 0.201]",0.384,-0.795,0.430
refined,k5,0.111,"[-0.263, 0.485]",0.374,0.496,0.622
