stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.362,-5.834,-1.127,-1.662,0.788,0.592,-1.560,-1.069,0.035,2129614494.650,-0.062
norefined,2,-0.116,-5.840,-1.125,-1.677,0.788,0.510,-1.633,-1.091,-0.060,1299427918.482,0.020
norefined,3,-0.603,-5.817,-1.114,-1.651,0.838,0.487,-1.674,-1.053,-0.131,867413881.429,0.104
norefined,4,-0.968,-5.720,-1.328,-1.484,0.835,0.557,-1.704,-0.911,-0.217,907321098.731,0.169
norefined,5,-0.499,-5.747,-1.478,-1.445,0.794,0.589,-1.678,-0.878,-0.244,879883599.215,0.087
norefined,6,-0.988,-5.705,-1.435,-1.401,0.796,0.613,-1.692,-0.840,-0.299,896799718.108,0.173
norefined,7,-0.513,-5.735,-1.567,-1.369,0.754,0.644,-1.658,-0.816,-0.315,858510834.287,0.089
norefined,8,-1.002,-5.694,-1.520,-1.325,0.755,0.665,-1.671,-0.782,-0.367,888793395.450,0.176
norefined,9,-0.523,-5.725,-1.640,-1.301,0.713,0.693,-1.632,-0.764,-0.375,843088319.880,0.091
norefined,10,-1.013,-5.685,-1.591,-1.257,0.713,0.709,-1.643,-0.733,-0.425,882550224.920,0.178
refined,11,-0.523,-5.725,-1.640,-1.301,0.713,0.693,-1.632,-0.764,-0.375,843088319.880,0.091
refined,12,-0.359,-0.468,-1.192,1.130,-0.383,-0.755,0.870,-0.090,-0.095,2360153344.074,0.766
refined,13,-0.129,-1.216,-0.307,-0.619,0.552,0.463,-0.532,-0.204,-0.059,889176812.286,0.106
refined,14,-0.191,-1.415,-0.544,-0.297,0.378,0.314,-0.439,-0.235,-0.186,742189063.584,0.135
refined,15,-0.240,-1.719,-0.691,-0.297,0.330,0.298,-0.481,-0.228,-0.206,723665723.763,0.140
refined,16,-0.297,-2.065,-0.852,-0.323,0.296,0.294,-0.525,-0.249,-0.216,711818936.114,0.144
refined,17,-0.372,-2.504,-1.062,-0.351,0.255,0.284,-0.555,-0.287,-0.227,701442725.776,0.149
refined,18,-0.440,-2.907,-1.263,-0.357,0.208,0.265,-0.559,-0.304,-0.229,696382687.927,0.151
refined,19,-0.473,-3.118,-1.365,-0.342,0.181,0.245,-0.551,-0.282,-0.222,695316798.552,0.152
refined,20,-0.485,-3.200,-1.402,-0.333,0.173,0.233,-0.542,-0.263,-0.216,695147469.351,0.152
