stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,16.111,1.727,0.000,76,0,9,2667680758.093,843088319.880
refined,21.124,1.727,0.000,76,0,9,2667680758.093,695147469.351
