stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.501,"[-2.679, -0.324]",1.177,-2.546,0.013
norefined,c,-6.690,"[-12.002, -1.377]",5.313,-2.513,0.014
norefined,s,-3.440,"[-6.495, -0.385]",3.055,-2.248,0.028
norefined,k0,0.757,"[-0.496, 2.009]",1.252,1.206,0.232
norefined,k1,-1.162,"[-2.656, 0.332]",1.494,-1.553,0.125
norefined,k2,-0.252,"[-1.597, 1.092]",1.344,-0.375,0.709
norefined,k3,0.394,"[-0.439, 1.228]",0.834,0.944,0.348
norefined,k4,0.105,"[-0.912, 1.122]",1.017,0.206,0.838
norefined,k5,-1.404,"[-3.603, 0.794]",2.198,-1.275,0.207
refined,tt,-1.009,"[-1.488, -0.53]",0.479,-4.203,0.000
refined,c,-5.447,"[-7.859, -3.036]",2.412,-4.509,0.000
refined,s,-2.737,"[-4.032, -1.442]",1.295,-4.218,0.000
refined,k0,-0.172,"[-0.974, 0.63]",0.802,-0.429,0.670
refined,k1,0.065,"[-0.619, 0.75]",0.684,0.191,0.849
refined,k2,0.048,"[-0.931, 1.026]",0.978,0.097,0.923
refined,k3,-0.036,"[-0.611, 0.538]",0.574,-0.126,0.900
refined,k4,-0.148,"[-0.772, 0.476]",0.624,-0.474,0.637
refined,k5,-0.285,"[-1.003, 0.433]",0.718,-0.792,0.431
