stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,8.201,2.023,0.000,0,9,2168729944.854,1031925182.326,76
refined,20.957,2.023,0.000,0,9,2168729944.854,568461751.872,76
