stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.751,-7.869,-1.280,-0.805,-0.592,-0.057,-1.187,-1.435,1.336,6185174700.291,1584,0,0,-0.095
norefined,2,0.264,-7.893,-1.317,-0.837,-0.648,-0.072,-1.218,-1.473,1.277,4141137692.632,1584,0,0,-0.033
norefined,3,-0.229,-7.900,-1.321,-0.865,-0.695,-0.087,-1.242,-1.499,1.224,2862487940.812,1584,0,0,0.029
norefined,4,-0.726,-7.879,-1.318,-0.899,-0.710,-0.088,-1.251,-1.498,1.187,1857014450.869,1584,0,0,0.092
norefined,5,-1.192,-7.821,-1.407,-0.929,-0.677,0.004,-1.181,-1.436,1.145,1624308555.464,1584,0,0,0.152
norefined,6,-1.369,-7.752,-1.740,-1.017,-0.577,0.182,-1.012,-1.317,1.041,1495465774.031,1584,0,0,0.177
norefined,7,-0.996,-7.758,-2.022,-1.071,-0.514,0.251,-0.907,-1.250,0.976,1479564418.870,1584,0,0,0.128
norefined,8,-1.471,-7.682,-2.063,-1.112,-0.495,0.323,-0.850,-1.175,0.945,1404873575.746,1584,0,0,0.191
norefined,9,-1.028,-7.713,-2.264,-1.137,-0.444,0.342,-0.778,-1.138,0.891,1372057596.964,1584,0,0,0.133
norefined,10,-1.511,-7.639,-2.277,-1.164,-0.437,0.402,-0.733,-1.070,0.868,1345339710.653,1584,0,0,0.198
refined,11,-1.511,-7.639,-2.277,-1.164,-0.437,0.402,-0.733,-1.070,0.868,1345339710.653,1584,0,0,0.198
refined,12,-0.393,-4.400,-2.497,0.560,-0.513,0.280,0.044,2.260,0.420,2014586938.193,1584,0,0,0.089
refined,13,-0.357,-0.885,0.203,-0.650,0.237,-0.374,0.304,-0.589,-0.374,2041648871.288,1584,0,0,0.404
refined,14,-0.239,-2.040,-0.884,0.136,0.024,-0.162,0.087,0.764,-0.081,1096233117.083,1584,0,0,0.117
refined,15,-0.359,-2.360,-0.920,-0.062,-0.021,-0.153,0.218,0.630,-0.171,894728084.524,1584,0,0,0.152
refined,16,-0.451,-2.817,-1.132,-0.046,-0.090,-0.169,0.247,0.676,-0.239,882006643.706,1584,0,0,0.160
refined,17,-0.533,-3.284,-1.360,-0.001,-0.174,-0.147,0.231,0.717,-0.259,877239415.152,1584,0,0,0.162
refined,18,-0.603,-3.696,-1.562,0.045,-0.243,-0.111,0.199,0.751,-0.259,875025262.106,1584,0,0,0.163
refined,19,-0.648,-3.964,-1.693,0.074,-0.285,-0.085,0.176,0.771,-0.248,874342341.573,1584,0,0,0.164
refined,20,-0.670,-4.092,-1.757,0.086,-0.302,-0.073,0.167,0.778,-0.238,874204822.871,1584,0,0,0.164
