stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.183,"[-2.913, 0.547]",1.730,-1.141,0.258
norefined,c,-7.677,"[-18.944, 3.591]",11.268,-1.136,0.260
norefined,s,-2.108,"[-6.343, 2.128]",4.236,-0.830,0.410
norefined,k0,-1.469,"[-3.906, 0.968]",2.437,-1.006,0.318
norefined,k1,-0.301,"[-3.153, 2.551]",2.852,-0.176,0.861
norefined,k2,0.554,"[-1.252, 2.36]",1.806,0.512,0.611
norefined,k3,-0.987,"[-3.121, 1.147]",2.134,-0.771,0.443
norefined,k4,-1.290,"[-3.181, 0.602]",1.892,-1.137,0.259
norefined,k5,1.098,"[-2.193, 4.39]",3.291,0.557,0.580
refined,tt,-0.572,"[-1.167, 0.022]",0.595,-1.605,0.113
refined,c,-4.242,"[-8.341, -0.143]",4.099,-1.726,0.089
refined,s,-1.430,"[-3.057, 0.197]",1.627,-1.466,0.147
refined,k0,-0.802,"[-1.727, 0.123]",0.925,-1.447,0.153
refined,k1,0.811,"[-0.19, 1.811]",1.000,1.352,0.181
refined,k2,0.624,"[-0.332, 1.579]",0.955,1.089,0.280
refined,k3,-0.913,"[-2.209, 0.383]",1.296,-1.175,0.244
refined,k4,0.064,"[-0.938, 1.067]",1.002,0.107,0.915
refined,k5,0.132,"[-0.908, 1.173]",1.041,0.212,0.833
