stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.511,"[-3.301, 0.279]",1.790,-1.408,0.164
norefined,c,-7.639,"[-17.522, 2.243]",9.883,-1.289,0.202
norefined,s,-2.277,"[-5.878, 1.323]",3.601,-1.055,0.295
norefined,k0,-1.164,"[-3.419, 1.09]",2.254,-0.861,0.392
norefined,k1,-0.437,"[-2.836, 1.963]",2.400,-0.303,0.763
norefined,k2,0.402,"[-1.261, 2.066]",1.664,0.403,0.688
norefined,k3,-0.733,"[-3.145, 1.679]",2.412,-0.507,0.614
norefined,k4,-1.070,"[-3.134, 0.995]",2.064,-0.864,0.391
norefined,k5,0.868,"[-1.703, 3.438]",2.571,0.563,0.575
refined,tt,-0.670,"[-1.215, -0.125]",0.545,-2.052,0.044
refined,c,-4.092,"[-7.404, -0.779]",3.313,-2.060,0.043
refined,s,-1.757,"[-3.358, -0.155]",1.601,-1.830,0.072
refined,k0,0.086,"[-0.67, 0.843]",0.756,0.190,0.850
refined,k1,-0.302,"[-1.324, 0.719]",1.022,-0.494,0.623
refined,k2,-0.073,"[-0.795, 0.649]",0.722,-0.168,0.867
refined,k3,0.167,"[-0.808, 1.142]",0.975,0.286,0.776
refined,k4,0.778,"[-0.151, 1.707]",0.929,1.397,0.167
refined,k5,-0.238,"[-1.122, 0.646]",0.884,-0.449,0.655
