stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.751,-7.869,-1.280,-0.805,-0.592,-0.057,-1.187,-1.435,1.336,5606734431.496,1584,0,0,-0.095
norefined,2,0.265,-7.891,-1.333,-0.841,-0.644,-0.068,-1.220,-1.471,1.275,3562310611.808,1584,0,0,-0.034
norefined,3,-0.226,-7.896,-1.360,-0.875,-0.686,-0.085,-1.244,-1.497,1.216,2393196558.296,1584,0,0,0.029
norefined,4,-0.723,-7.873,-1.370,-0.910,-0.695,-0.087,-1.252,-1.497,1.178,1490954965.964,1584,0,0,0.092
norefined,5,-0.941,-7.794,-1.726,-0.991,-0.557,0.052,-1.118,-1.442,1.120,1306778014.228,1584,0,0,0.121
norefined,6,-1.130,-7.689,-2.064,-1.115,-0.423,0.208,-0.975,-1.357,1.062,1087707662.855,1584,0,0,0.147
norefined,7,-1.000,-7.594,-2.444,-1.241,-0.307,0.348,-0.840,-1.255,1.007,942890083.737,1584,0,0,0.132
norefined,8,-1.457,-7.496,-2.545,-1.269,-0.269,0.436,-0.760,-1.194,0.984,1043547008.012,1584,0,0,0.194
norefined,9,-0.992,-7.526,-2.708,-1.277,-0.218,0.437,-0.709,-1.195,0.952,865487698.816,1584,0,0,0.132
norefined,10,-1.468,-7.438,-2.766,-1.282,-0.192,0.507,-0.646,-1.147,0.932,954861943.464,1584,0,0,0.197
refined,11,-0.992,-7.526,-2.708,-1.277,-0.218,0.437,-0.709,-1.195,0.952,865487698.816,1584,0,0,0.132
refined,12,-0.789,-3.196,-2.792,0.687,0.082,-0.571,0.344,0.066,-0.181,571945878.521,1584,0,0,0.247
refined,13,-0.769,-3.835,-2.606,0.261,0.109,-0.203,0.160,-0.216,-0.398,469412024.089,1584,0,0,0.201
refined,14,-0.778,-4.036,-2.546,0.133,0.114,-0.264,0.346,-0.187,-0.221,465668635.116,1584,0,0,0.193
refined,15,-0.829,-4.324,-2.702,0.150,0.079,-0.274,0.378,-0.181,-0.221,465343563.781,1584,0,0,0.192
refined,16,-0.835,-4.359,-2.703,0.135,0.105,-0.295,0.412,-0.171,-0.207,465271647.559,1584,0,0,0.191
refined,17,-0.847,-4.426,-2.742,0.140,0.097,-0.299,0.422,-0.171,-0.208,465255132.547,1584,0,0,0.191
refined,18,-0.848,-4.434,-2.742,0.137,0.104,-0.305,0.430,-0.169,-0.205,465251205.023,1584,0,0,0.191
refined,19,-0.851,-4.450,-2.752,0.138,0.102,-0.306,0.432,-0.169,-0.205,465250278.971,1584,0,0,0.191
refined,20,-0.852,-4.452,-2.752,0.137,0.104,-0.307,0.434,-0.168,-0.205,465250059.477,1584,0,0,0.191
