attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.852,"[-1.388, -0.316]",0.536,-2.651,0.010,45,0.200,465250059.477,0.213,-1.000,0.148,0,0,fn
c,-4.452,"[-7.336, -1.568]",2.884,-2.574,0.012,45,0.200,465250059.477,0.213,-6.000,1.548,0,0,fn
s,-2.752,"[-4.572, -0.932]",1.820,-2.522,0.014,45,0.200,465250059.477,0.213,-3.000,0.248,0,0,fn
k0,0.137,"[-0.623, 0.897]",0.760,0.301,0.764,45,0.200,465250059.477,0.213,0.000,0.137,0,0,fp
k1,0.104,"[-0.941, 1.148]",1.044,0.165,0.869,45,0.200,465250059.477,0.213,0.000,0.104,0,0,fp
k2,-0.307,"[-0.976, 0.362]",0.669,-0.766,0.446,45,0.200,465250059.477,0.213,0.000,-0.307,0,0,fp
k3,0.434,"[-0.469, 1.338]",0.903,0.802,0.426,45,0.200,465250059.477,0.213,0.000,0.434,0,0,fp
k4,-0.168,"[-0.919, 0.583]",0.751,-0.373,0.710,45,0.200,465250059.477,0.213,0.000,-0.168,0,0,fp
k5,-0.205,"[-0.982, 0.572]",0.777,-0.439,0.662,45,0.200,465250059.477,0.213,0.000,-0.205,0,0,fp
vot,0.191,,,,,45,0.200,465250059.477,0.213,0.167,0.025,0,0,fn
tt,-0.670,"[-1.215, -0.125]",0.545,-2.052,0.044,45,0.300,874204822.871,0.296,-1.000,0.330,0,0,fn
c,-4.092,"[-7.404, -0.779]",3.313,-2.060,0.043,45,0.300,874204822.871,0.296,-6.000,1.908,0,0,fn
s,-1.757,"[-3.358, -0.155]",1.601,-1.830,0.072,45,0.300,874204822.871,0.296,-3.000,1.243,0,0,fn
k0,0.086,"[-0.67, 0.843]",0.756,0.190,0.850,45,0.300,874204822.871,0.296,0.000,0.086,0,0,fp
k1,-0.302,"[-1.324, 0.719]",1.022,-0.494,0.623,45,0.300,874204822.871,0.296,0.000,-0.302,0,0,fp
k2,-0.073,"[-0.795, 0.649]",0.722,-0.168,0.867,45,0.300,874204822.871,0.296,0.000,-0.073,0,0,fp
k3,0.167,"[-0.808, 1.142]",0.975,0.286,0.776,45,0.300,874204822.871,0.296,0.000,0.167,0,0,fp
k4,0.778,"[-0.151, 1.707]",0.929,1.397,0.167,45,0.300,874204822.871,0.296,0.000,0.778,0,0,fp
k5,-0.238,"[-1.122, 0.646]",0.884,-0.449,0.655,45,0.300,874204822.871,0.296,0.000,-0.238,0,0,fp
vot,0.164,,,,,45,0.300,874204822.871,0.296,0.167,-0.003,0,0,fn
tt,-0.572,"[-1.167, 0.022]",0.595,-1.605,0.113,45,0.400,1058857804.387,0.325,-1.000,0.428,1,0,fn
c,-4.242,"[-8.341, -0.143]",4.099,-1.726,0.089,45,0.400,1058857804.387,0.325,-6.000,1.758,0,0,fn
s,-1.430,"[-3.057, 0.197]",1.627,-1.466,0.147,45,0.400,1058857804.387,0.325,-3.000,1.570,1,0,fn
k0,-0.802,"[-1.727, 0.123]",0.925,-1.447,0.153,45,0.400,1058857804.387,0.325,0.000,-0.802,0,0,fp
k1,0.811,"[-0.19, 1.811]",1.000,1.352,0.181,45,0.400,1058857804.387,0.325,0.000,0.811,0,0,fp
k2,0.624,"[-0.332, 1.579]",0.955,1.089,0.280,45,0.400,1058857804.387,0.325,0.000,0.624,0,0,fp
k3,-0.913,"[-2.209, 0.383]",1.296,-1.175,0.244,45,0.400,1058857804.387,0.325,0.000,-0.913,0,0,fp
k4,0.064,"[-0.938, 1.067]",1.002,0.107,0.915,45,0.400,1058857804.387,0.325,0.000,0.064,0,0,fp
k5,0.132,"[-0.908, 1.173]",1.041,0.212,0.833,45,0.400,1058857804.387,0.325,0.000,0.132,0,0,fp
vot,0.135,,,,,45,0.400,1058857804.387,0.325,0.167,-0.032,0,0,fn
