stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,23.040,1.727,0.000,0,9,3453363884.540,843339187.267,76
refined,37.169,1.727,0.000,0,9,3453363884.540,576246979.592,76
