stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,77.711,1.765,0.000,0,9,2291255522.131,147151219.971,57
refined,211.184,1.765,0.000,0,9,2291255522.131,56439126.749,57
