stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,5.762,2.347,0.006,0,9,393212844.888,63567818.204,19
refined,5.762,2.347,0.006,0,9,393212844.888,63567818.204,19
