stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.102,-5.390,-4.600,0.236,1.577,-0.345,-0.029,-1.325,1.951,402282278.748,1584,0,0,0.390
norefined,2,-1.719,-5.568,-4.598,0.129,1.465,-0.547,-0.032,-1.321,1.869,237629882.609,1584,0,0,0.309
norefined,3,-1.299,-5.738,-4.592,0.053,1.357,-0.689,-0.052,-1.303,1.792,134441074.983,1584,0,0,0.226
norefined,4,-1.079,-6.011,-4.409,-0.119,1.154,-0.796,-0.053,-1.253,1.693,103978528.875,1584,0,0,0.180
norefined,5,-1.490,-6.109,-4.214,-0.234,1.029,-0.787,-0.039,-1.222,1.636,92672768.334,1584,0,0,0.244
norefined,6,-1.050,-6.274,-4.184,-0.288,0.934,-0.878,-0.055,-1.177,1.561,80105849.264,1584,0,0,0.167
norefined,7,-1.507,-6.312,-4.028,-0.358,0.848,-0.842,-0.040,-1.146,1.530,74270750.787,1584,0,0,0.239
norefined,8,-1.043,-6.440,-4.038,-0.376,0.789,-0.934,-0.058,-1.103,1.465,69168078.404,1584,0,0,0.162
norefined,9,-1.514,-6.450,-3.904,-0.424,0.722,-0.888,-0.044,-1.072,1.451,65571927.461,1584,0,0,0.235
norefined,10,-1.042,-6.555,-3.937,-0.420,0.684,-0.979,-0.063,-1.032,1.395,63567818.205,1584,0,0,0.159
refined,11,-1.042,-6.555,-3.937,-0.420,0.684,-0.979,-0.063,-1.032,1.395,63567818.205,1584,0,0,0.159
refined,12,0.495,2.766,2.618,0.262,-1.163,-0.977,0.487,1.839,0.093,1378314423.496,1584,0,0,0.179
refined,13,-0.622,-8.843,-1.483,2.099,4.923,3.677,-0.986,-8.023,-0.390,753600925.810,1584,0,0,0.070
refined,14,1.465,23.464,4.954,-8.122,-18.586,-15.616,4.375,23.390,5.649,2103419230.326,1584,0,0,0.062
refined,15,-44.153,-678.434,-180.046,222.339,568.606,452.619,-150.272,-676.820,-134.848,1018570485.643,1584,0,0,0.065
refined,16,1246.351,-2875.735,1740.656,-1856.790,-1314.924,-934.380,230.941,-939.819,-6672.852,968443908.065,1584,0,0,-0.433
refined,17,1245.961,-2875.767,1740.769,-1856.881,-1314.890,-934.375,230.950,-939.883,-6672.854,967908862.513,1584,0,0,-0.433
refined,18,1245.321,-2875.819,1740.955,-1857.031,-1314.835,-934.368,230.965,-939.990,-6672.857,967884326.091,1584,0,0,-0.433
refined,19,1161.690,-2882.692,1765.262,-1876.610,-1307.567,-933.416,232.917,-953.888,-6673.267,959298053.465,1584,0,0,-0.403
refined,20,1544.080,-3381.426,7081.637,-5667.346,292.350,263.211,-1235.127,-5639.757,-3783.241,778760010.352,1584,0,0,-0.457
