stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.042,"[-3.727, 1.643]",2.685,-0.703,0.498
norefined,c,-6.555,"[-22.005, 8.895]",15.450,-0.769,0.460
norefined,s,-3.937,"[-13.945, 6.07]",10.007,-0.713,0.492
norefined,k0,-0.420,"[-2.883, 2.043]",2.463,-0.309,0.764
norefined,k1,0.684,"[-2.542, 3.91]",3.226,0.384,0.709
norefined,k2,-0.979,"[-4.986, 3.028]",4.007,-0.443,0.667
norefined,k3,-0.063,"[-2.644, 2.519]",2.582,-0.044,0.966
norefined,k4,-1.032,"[-5.304, 3.241]",4.272,-0.438,0.671
norefined,k5,1.395,"[-1.721, 4.51]",3.116,0.811,0.436
refined,tt,-1.042,"[-3.727, 1.643]",2.685,-0.703,0.498
refined,c,-6.555,"[-22.005, 8.895]",15.450,-0.769,0.460
refined,s,-3.937,"[-13.945, 6.07]",10.007,-0.713,0.492
refined,k0,-0.420,"[-2.883, 2.043]",2.463,-0.309,0.764
refined,k1,0.684,"[-2.542, 3.91]",3.226,0.384,0.709
refined,k2,-0.979,"[-4.986, 3.028]",4.007,-0.443,0.667
refined,k3,-0.063,"[-2.644, 2.519]",2.582,-0.044,0.966
refined,k4,-1.032,"[-5.304, 3.241]",4.272,-0.438,0.671
refined,k5,1.395,"[-1.721, 4.51]",3.116,0.811,0.436
