attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.042,"[-3.727, 1.643]",2.685,-0.703,0.498,11,0.250,63567818.205,0.177,-1.000,-0.042,1,0,fn
c,-6.555,"[-22.005, 8.895]",15.450,-0.769,0.460,11,0.250,63567818.205,0.177,-6.000,-0.555,1,0,fn
s,-3.937,"[-13.945, 6.07]",10.007,-0.713,0.492,11,0.250,63567818.205,0.177,-3.000,-0.937,1,0,fn
k0,-0.420,"[-2.883, 2.043]",2.463,-0.309,0.764,11,0.250,63567818.205,0.177,0.000,-0.420,0,0,fp
k1,0.684,"[-2.542, 3.91]",3.226,0.384,0.709,11,0.250,63567818.205,0.177,0.000,0.684,0,0,fp
k2,-0.979,"[-4.986, 3.028]",4.007,-0.443,0.667,11,0.250,63567818.205,0.177,0.000,-0.979,0,0,fp
k3,-0.063,"[-2.644, 2.519]",2.582,-0.044,0.966,11,0.250,63567818.205,0.177,0.000,-0.063,0,0,fp
k4,-1.032,"[-5.304, 3.241]",4.272,-0.438,0.671,11,0.250,63567818.205,0.177,0.000,-1.032,0,0,fp
k5,1.395,"[-1.721, 4.51]",3.116,0.811,0.436,11,0.250,63567818.205,0.177,0.000,1.395,0,0,fp
vot,0.159,,,,,11,0.250,63567818.205,0.177,0.167,-0.008,0,0,fn
tt,-0.886,"[-1.315, -0.457]",0.429,-3.509,0.001,11,0.500,34307826.714,0.090,-1.000,0.114,0,0,fn
c,-5.487,"[-8.165, -2.809]",2.678,-3.482,0.002,11,0.500,34307826.714,0.090,-6.000,0.513,0,0,fn
s,-2.495,"[-3.781, -1.21]",1.286,-3.298,0.003,11,0.500,34307826.714,0.090,-3.000,0.505,0,0,fn
k0,-0.357,"[-0.982, 0.268]",0.625,-0.971,0.340,11,0.500,34307826.714,0.090,0.000,-0.357,0,0,fp
k1,-0.247,"[-0.875, 0.38]",0.628,-0.669,0.509,11,0.500,34307826.714,0.090,0.000,-0.247,0,0,fp
k2,-0.210,"[-0.89, 0.469]",0.680,-0.526,0.603,11,0.500,34307826.714,0.090,0.000,-0.210,0,0,fp
k3,0.143,"[-0.382, 0.669]",0.525,0.464,0.646,11,0.500,34307826.714,0.090,0.000,0.143,0,0,fp
k4,0.195,"[-0.363, 0.754]",0.559,0.594,0.557,11,0.500,34307826.714,0.090,0.000,0.195,0,0,fp
k5,0.204,"[-0.3, 0.708]",0.504,0.687,0.498,11,0.500,34307826.714,0.090,0.000,0.204,0,0,fp
vot,0.161,,,,,11,0.500,34307826.714,0.090,0.167,-0.005,0,0,fn
tt,-0.992,"[-1.329, -0.654]",0.338,-4.927,0.000,11,0.750,56439126.749,0.095,-1.000,0.008,0,0,fn
c,-6.138,"[-8.214, -4.062]",2.076,-4.959,0.000,11,0.750,56439126.749,0.095,-6.000,-0.138,0,0,fn
s,-3.024,"[-4.103, -1.944]",1.079,-4.699,0.000,11,0.750,56439126.749,0.095,-3.000,-0.024,0,0,fn
k0,-0.187,"[-0.579, 0.204]",0.392,-0.802,0.426,11,0.750,56439126.749,0.095,0.000,-0.187,0,0,fp
k1,-0.097,"[-0.66, 0.466]",0.563,-0.290,0.773,11,0.750,56439126.749,0.095,0.000,-0.097,0,0,fp
k2,-0.195,"[-0.745, 0.355]",0.550,-0.595,0.555,11,0.750,56439126.749,0.095,0.000,-0.195,0,0,fp
k3,0.114,"[-0.344, 0.571]",0.458,0.416,0.679,11,0.750,56439126.749,0.095,0.000,0.114,0,0,fp
k4,0.032,"[-0.393, 0.457]",0.425,0.126,0.900,11,0.750,56439126.749,0.095,0.000,0.032,0,0,fp
k5,0.286,"[-0.11, 0.682]",0.396,1.212,0.231,11,0.750,56439126.749,0.095,0.000,0.286,0,0,fp
vot,0.162,,,,,11,0.750,56439126.749,0.095,0.167,-0.005,0,0,fn
