stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,146.080,2.023,0.000,0,9,3553377689.005,172303783.417,76
refined,211.591,2.023,0.000,0,9,3553377689.005,120770203.593,76
