stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.451,"[-2.177, -0.724]",0.726,-3.987,0.000
norefined,c,-7.435,"[-10.728, -4.143]",3.292,-4.508,0.000
norefined,s,-3.548,"[-5.301, -1.795]",1.753,-4.040,0.000
norefined,k0,0.115,"[-0.699, 0.93]",0.815,0.283,0.778
norefined,k1,0.629,"[-0.195, 1.452]",0.823,1.524,0.132
norefined,k2,-0.495,"[-1.312, 0.323]",0.817,-1.208,0.231
norefined,k3,0.164,"[-0.481, 0.809]",0.645,0.508,0.613
norefined,k4,-0.108,"[-0.987, 0.771]",0.879,-0.246,0.807
norefined,k5,0.294,"[-0.881, 1.468]",1.175,0.499,0.619
refined,tt,-2.173,"[-3.762, -0.584]",1.589,-2.729,0.008
refined,c,-12.439,"[-19.909, -4.968]",7.471,-3.323,0.001
refined,s,-6.798,"[-11.346, -2.25]",4.548,-2.984,0.004
refined,k0,-1.448,"[-2.621, -0.275]",1.173,-2.465,0.016
refined,k1,-1.343,"[-3.393, 0.707]",2.050,-1.308,0.195
refined,k2,-0.280,"[-1.094, 0.535]",0.815,-0.685,0.496
refined,k3,1.206,"[-0.067, 2.478]",1.273,1.891,0.063
refined,k4,1.337,"[-0.13, 2.804]",1.467,1.819,0.073
refined,k5,1.864,"[0.584, 3.145]",1.280,2.907,0.005
