stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.059,"[-1.592, -0.526]",0.533,-3.331,0.002
norefined,c,-5.303,"[-8.166, -2.44]",2.863,-3.106,0.003
norefined,s,-2.882,"[-4.378, -1.386]",1.496,-3.232,0.002
norefined,k0,0.487,"[-0.69, 1.665]",1.178,0.694,0.491
norefined,k1,0.933,"[-0.458, 2.324]",1.391,1.125,0.266
norefined,k2,-0.647,"[-1.597, 0.304]",0.951,-1.141,0.260
norefined,k3,0.568,"[-0.64, 1.777]",1.208,0.789,0.434
norefined,k4,-1.830,"[-3.277, -0.383]",1.447,-2.121,0.039
norefined,k5,-1.619,"[-3.221, -0.017]",1.602,-1.695,0.097
refined,tt,-0.852,"[-1.058, -0.646]",0.206,-6.931,0.000
refined,c,-5.207,"[-6.534, -3.881]",1.327,-6.583,0.000
refined,s,-2.928,"[-3.568, -2.288]",0.640,-7.674,0.000
refined,k0,0.040,"[-0.376, 0.455]",0.416,0.160,0.873
refined,k1,0.107,"[-0.222, 0.435]",0.329,0.543,0.589
refined,k2,0.265,"[-0.133, 0.664]",0.398,1.116,0.270
refined,k3,0.003,"[-0.27, 0.276]",0.273,0.018,0.985
refined,k4,0.065,"[-0.253, 0.382]",0.317,0.342,0.734
refined,k5,-0.045,"[-0.498, 0.408]",0.453,-0.165,0.870
