stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,2.337,2.347,0.101,0,9,325751002.594,104964455.472,19
refined,48.686,2.347,0.000,0,9,325751002.594,7268414.630,19
