attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.185,"[-1.708, -0.662]",0.523,-3.778,0.000,11,0.200,252268626.473,0.160,-1.000,-0.185,0,0,fn
c,-7.850,"[-11.091, -4.609]",3.241,-4.040,0.000,11,0.200,252268626.473,0.160,-6.000,-1.850,0,0,fn
s,-3.185,"[-4.428, -1.943]",1.243,-4.276,0.000,11,0.200,252268626.473,0.160,-3.000,-0.185,0,0,fn
k0,0.706,"[0.009, 1.402]",0.696,1.690,0.096,11,0.200,252268626.473,0.160,0.000,0.706,0,1,fp
k1,-0.034,"[-0.668, 0.6]",0.634,-0.090,0.929,11,0.200,252268626.473,0.160,0.000,-0.034,0,0,fp
k2,1.505,"[0.533, 2.476]",0.971,2.584,0.012,11,0.200,252268626.473,0.160,0.000,1.505,0,1,fp
k3,0.793,"[-0.176, 1.762]",0.969,1.364,0.177,11,0.200,252268626.473,0.160,0.000,0.793,0,0,fp
k4,0.154,"[-0.565, 0.874]",0.720,0.357,0.722,11,0.200,252268626.473,0.160,0.000,0.154,0,0,fp
k5,-1.125,"[-2.041, -0.209]",0.916,-2.047,0.045,11,0.200,252268626.473,0.160,0.000,-1.125,0,1,fp
vot,0.151,,,,,11,0.200,252268626.473,0.160,0.167,-0.016,0,0,fn
tt,-0.670,"[-1.233, -0.106]",0.564,-1.981,0.052,11,0.300,654555050.230,0.241,-1.000,0.330,0,0,fn
c,-4.981,"[-8.964, -0.998]",3.983,-2.086,0.041,11,0.300,654555050.230,0.241,-6.000,1.019,0,0,fn
s,-2.521,"[-4.138, -0.905]",1.616,-2.602,0.011,11,0.300,654555050.230,0.241,-3.000,0.479,0,0,fn
k0,-0.617,"[-1.631, 0.397]",1.014,-1.015,0.314,11,0.300,654555050.230,0.241,0.000,-0.617,0,0,fp
k1,-0.352,"[-1.301, 0.596]",0.948,-0.620,0.537,11,0.300,654555050.230,0.241,0.000,-0.352,0,0,fp
k2,0.200,"[-1.096, 1.496]",1.296,0.258,0.797,11,0.300,654555050.230,0.241,0.000,0.200,0,0,fp
k3,0.444,"[-0.767, 1.655]",1.211,0.611,0.543,11,0.300,654555050.230,0.241,0.000,0.444,0,0,fp
k4,0.353,"[-0.704, 1.409]",1.056,0.557,0.579,11,0.300,654555050.230,0.241,0.000,0.353,0,0,fp
k5,0.175,"[-0.95, 1.299]",1.124,0.259,0.796,11,0.300,654555050.230,0.241,0.000,0.175,0,0,fp
vot,0.134,,,,,11,0.300,654555050.230,0.241,0.167,-0.032,0,0,fn
tt,-0.534,"[-1.001, -0.068]",0.466,-1.913,0.060,11,0.400,1231172201.751,0.364,-1.000,0.466,0,0,fn
c,-3.071,"[-5.827, -0.315]",2.756,-1.859,0.067,11,0.400,1231172201.751,0.364,-6.000,2.929,0,0,fn
s,-1.555,"[-2.629, -0.481]",1.074,-2.414,0.019,11,0.400,1231172201.751,0.364,-3.000,1.445,0,0,fn
k0,-0.213,"[-1.227, 0.801]",1.014,-0.350,0.727,11,0.400,1231172201.751,0.364,0.000,-0.213,0,0,fp
k1,-0.702,"[-1.739, 0.336]",1.038,-1.128,0.263,11,0.400,1231172201.751,0.364,0.000,-0.702,0,0,fp
k2,0.005,"[-1.304, 1.313]",1.308,0.006,0.995,11,0.400,1231172201.751,0.364,0.000,0.005,0,0,fp
k3,-0.026,"[-1.102, 1.05]",1.076,-0.040,0.968,11,0.400,1231172201.751,0.364,0.000,-0.026,0,0,fp
k4,-0.121,"[-1.144, 0.901]",1.022,-0.198,0.844,11,0.400,1231172201.751,0.364,0.000,-0.121,0,0,fp
k5,0.370,"[-0.748, 1.488]",1.118,0.552,0.583,11,0.400,1231172201.751,0.364,0.000,0.370,0,0,fp
vot,0.174,,,,,11,0.400,1231172201.751,0.364,0.167,0.007,0,0,fn
