stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,69.063,1.727,0.000,0,9,3712746807.786,361263323.596,76
refined,102.119,1.727,0.000,0,9,3712746807.786,252268626.473,76
