stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.627,"[-1.114, -0.139]",0.487,-2.145,0.036
norefined,c,-6.085,"[-10.486, -1.683]",4.401,-2.306,0.024
norefined,s,-2.518,"[-4.179, -0.857]",1.661,-2.528,0.014
norefined,k0,-1.217,"[-2.605, 0.172]",1.389,-1.461,0.149
norefined,k1,-0.469,"[-1.589, 0.65]",1.120,-0.699,0.487
norefined,k2,1.232,"[-0.434, 2.899]",1.667,1.234,0.222
norefined,k3,0.472,"[-0.828, 1.773]",1.300,0.606,0.547
norefined,k4,0.252,"[-0.931, 1.434]",1.182,0.355,0.724
norefined,k5,0.218,"[-1.032, 1.469]",1.251,0.291,0.772
refined,tt,-0.670,"[-1.233, -0.106]",0.564,-1.981,0.052
refined,c,-4.981,"[-8.964, -0.998]",3.983,-2.086,0.041
refined,s,-2.521,"[-4.138, -0.905]",1.616,-2.602,0.011
refined,k0,-0.617,"[-1.631, 0.397]",1.014,-1.015,0.314
refined,k1,-0.352,"[-1.301, 0.596]",0.948,-0.620,0.537
refined,k2,0.200,"[-1.096, 1.496]",1.296,0.258,0.797
refined,k3,0.444,"[-0.767, 1.655]",1.211,0.611,0.543
refined,k4,0.353,"[-0.704, 1.409]",1.056,0.557,0.579
refined,k5,0.175,"[-0.95, 1.299]",1.124,0.259,0.796
