stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.605,"[-0.968, -0.243]",0.363,-2.784,0.007
norefined,c,-6.176,"[-9.555, -2.796]",3.380,-3.048,0.003
norefined,s,-2.693,"[-4.024, -1.363]",1.331,-3.376,0.001
norefined,k0,-0.570,"[-1.485, 0.345]",0.915,-1.039,0.302
norefined,k1,-0.568,"[-1.402, 0.267]",0.835,-1.134,0.261
norefined,k2,1.066,"[-0.088, 2.219]",1.153,1.541,0.128
norefined,k3,0.353,"[-0.571, 1.277]",0.924,0.637,0.526
norefined,k4,0.391,"[-0.5, 1.282]",0.891,0.732,0.467
norefined,k5,-0.205,"[-1.091, 0.681]",0.886,-0.386,0.701
refined,tt,-1.185,"[-1.708, -0.662]",0.523,-3.778,0.000
refined,c,-7.850,"[-11.091, -4.609]",3.241,-4.040,0.000
refined,s,-3.185,"[-4.428, -1.943]",1.243,-4.276,0.000
refined,k0,0.706,"[0.009, 1.402]",0.696,1.690,0.096
refined,k1,-0.034,"[-0.668, 0.6]",0.634,-0.090,0.929
refined,k2,1.505,"[0.533, 2.476]",0.971,2.584,0.012
refined,k3,0.793,"[-0.176, 1.762]",0.969,1.364,0.177
refined,k4,0.154,"[-0.565, 0.874]",0.720,0.357,0.722
refined,k5,-1.125,"[-2.041, -0.209]",0.916,-2.047,0.045
