stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.197,-6.270,-2.839,1.962,0.728,-0.455,0.318,-1.076,-1.062,311976925.797,1584,0,0,0.191
norefined,2,-0.885,-6.372,-2.948,1.714,0.610,-0.478,0.087,-1.058,-1.092,265821547.758,1584,0,0,0.139
norefined,3,-1.327,-6.336,-3.022,1.584,0.510,-0.503,-0.038,-1.017,-1.036,247308419.970,1584,0,0,0.209
norefined,4,-0.884,-6.428,-3.091,1.440,0.441,-0.505,-0.153,-0.991,-1.064,229184271.845,1584,0,0,0.137
norefined,5,-1.361,-6.372,-3.139,1.399,0.381,-0.507,-0.191,-0.931,-0.986,222440296.922,1584,0,0,0.214
norefined,6,-0.900,-6.471,-3.183,1.282,0.330,-0.501,-0.280,-0.904,-1.012,213087125.556,1584,0,0,0.139
norefined,7,-1.382,-6.411,-3.215,1.278,0.291,-0.496,-0.288,-0.839,-0.927,209639401.349,1584,0,0,0.216
norefined,8,-0.912,-6.516,-3.244,1.180,0.253,-0.488,-0.360,-0.814,-0.954,204044533.910,1584,0,0,0.140
norefined,9,-1.395,-6.453,-3.266,1.196,0.227,-0.481,-0.352,-0.749,-0.866,201745323.796,1584,0,0,0.216
norefined,10,-0.921,-6.560,-3.286,1.108,0.196,-0.473,-0.413,-0.729,-0.892,198104745.987,1584,0,0,0.140
refined,11,-0.921,-6.560,-3.286,1.108,0.196,-0.473,-0.413,-0.729,-0.892,198104745.987,1584,0,0,0.140
refined,12,-1.037,-5.829,-2.901,0.134,0.706,-0.241,-0.657,0.033,0.323,150184050.559,1584,0,0,0.178
refined,13,-1.197,-7.024,-3.490,0.241,0.740,-0.413,-0.706,-0.116,0.376,142962975.119,1584,0,0,0.170
refined,14,-1.165,-6.949,-3.462,0.262,0.706,-0.397,-0.690,-0.117,0.403,142864864.108,1584,0,0,0.168
refined,15,-1.180,-7.010,-3.491,0.266,0.710,-0.403,-0.690,-0.122,0.389,142859219.638,1584,0,0,0.168
refined,16,-1.171,-6.969,-3.472,0.266,0.704,-0.400,-0.685,-0.118,0.390,142858224.665,1584,0,0,0.168
refined,17,-1.175,-6.988,-3.481,0.266,0.706,-0.401,-0.686,-0.119,0.389,142857984.692,1584,0,0,0.168
refined,18,-1.173,-6.979,-3.476,0.266,0.704,-0.401,-0.685,-0.118,0.389,142857930.126,1584,0,0,0.168
refined,19,-1.174,-6.983,-3.479,0.266,0.705,-0.401,-0.686,-0.119,0.389,142857917.018,1584,0,0,0.168
refined,20,-1.174,-6.981,-3.478,0.266,0.705,-0.401,-0.685,-0.118,0.389,142857913.925,1584,0,0,0.168
