stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,112.503,2.023,0.000,0,9,3191926923.335,198104745.986,76
refined,158.890,2.023,0.000,0,9,3191926923.335,142857913.925,76
