stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,121.961,2.023,0.000,0,9,3039313030.026,174846205.909,76
refined,232.448,2.023,0.000,0,9,3039313030.026,94317254.626,76
